# Z = 79, A = 197 amu, m = 206.768 au
Line	DeltaE (eV)	W_12 (s^-1)
R6-S4	56792		1.03294e+14
R6-S5	58096.3		3.93234e+12
R6-S8	58879.9		5.39739e+14
R6-T4	83186.8		5.25468e+13
R6-T5	84220.2		1.98683e+12
R6-T8	84721.6		3.34406e+14
R6-U4	114250		3.62596e+13
R6-U5	115025		1.36626e+12
R6-U8	115402		2.55353e+14
R6-V4	137844		2.6072e+13
R6-V5	138440		9.85576e+11
R6-V8	138730		1.95425e+14
R6-W4	156183		1.939e+13
R6-W5	156652		7.3162e+11
R6-W8	156880		1.51902e+14
R6-X4	170719		1.48553e+13
R6-X5	171095		5.58557e+11
R6-X8	171277		1.20187e+14
R6-Y4	182436		1.16656e+13
R6-Y5	182740		4.37409e+11
R6-Y8	182889		9.66726e+13
R6-Z4	192016		9.34837e+12
R6-Z5	192267		3.4995e+11
R6-Z8	192390		7.89042e+13
R7-R8	110.572		582737
R7-R9	692.667		4.05024e+09
R7-S5	57112.6		8.82713e+13
R7-S8	57896.2		2.05511e+13
R7-S9	58303.9		5.63585e+14
R7-T5	83236.5		4.43007e+13
R7-T8	83737.9		1.24047e+13
R7-T9	84035.1		3.45882e+14
R7-U5	114042		3.05903e+13
R7-U8	114418		9.383e+12
R7-U9	114642		2.63146e+14
R7-V5	137457		2.19462e+13
R7-V8	137747		7.11668e+12
R7-V9	137919		2.01095e+14
R7-W5	155668		1.63152e+13
R7-W8	155896		5.50972e+12
R7-W9	156032		1.56061e+14
R7-X5	170111		1.25037e+13
R7-X8	170293		4.3495e+12
R7-X9	170402		1.23314e+14
R7-Y5	181757		9.82103e+12
R7-Y8	181905		3.49146e+12
R7-Y9	181993		9.90967e+13
R7-Z5	191284		7.86979e+12
R7-Z8	191406		2.84402e+12
R7-Z9	191478		8.0834e+13
R8-R10	697.657		3.37022e+09
R8-S6	57005.3		5.66666e+13
R8-S7	57694		1.37461e+12
R8-S10	58291.9		7.34557e+14
R8-T6	83125.9		2.57684e+13
R8-T7	83627.3		6.26687e+11
R8-T10	83924.5		4.18591e+14
R8-U6	113931		1.68148e+13
R8-U7	114308		4.06621e+11
R8-U10	114531		3.02141e+14
R8-V6	137346		1.16212e+13
R8-V7	137636		2.82216e+11
R8-V10	137808		2.21987e+14
R8-W6	155558		8.39416e+12
R8-W7	155786		2.03261e+11
R8-W10	155921		1.6736e+14
R8-X6	170000		6.29014e+12
R8-X7	170183		1.51581e+11
R8-X10	170291		1.29329e+14
R8-Y6	181646		4.85497e+12
R8-Y7	181794		1.16585e+11
R8-Y10	181882		1.02101e+14
R8-Z6	191173		3.83736e+12
R8-Z7	191295		9.19802e+10
R8-Z10	191368		8.20896e+13
R9-R10	115.561		345632
R9-R11	500.256		1.27179e+09
R9-S7	57111.9		5.19696e+13
R9-S10	57709.8		1.68157e+13
R9-S11	57979.3		7.51072e+14
R9-T7	83045.2		2.36327e+13
R9-T10	83342.4		9.40573e+12
R9-T11	83539.3		4.25813e+14
R9-U7	113726		1.54169e+13
R9-U10	113949		6.74007e+12
R9-U11	114097		3.06734e+14
R9-V7	137054		1.06275e+13
R9-V10	137226		4.9173e+12
R9-V11	137340		2.25181e+14
R9-W7	155204		7.67427e+12
R9-W10	155339		3.69707e+12
R9-W11	155428		1.69606e+14
R9-X7	169601		5.7528e+12
R9-X10	169709		2.85191e+12
R9-X11	169781		1.30965e+14
R9-Y7	181212		4.44068e+12
R9-Y10	181300		2.24733e+12
R9-Y11	181359		1.03339e+14
R9-Z7	190713		3.50905e+12
R9-Z10	190786		1.80344e+12
R9-Z11	190834		8.30588e+13
R10-R12	506.469		9.49198e+08
R10-S8	57087.9		2.96214e+13
R10-S9	57495.7		4.92129e+11
R10-T8	82929.7		1.20658e+13
R10-T9	83226.9		2.00523e+11
R10-T12	83423.7		4.78235e+14
R10-U8	113610		7.31597e+12
R10-U9	113833		1.20888e+11
R10-U12	113981		3.14431e+14
R10-V8	136938		4.80078e+12
R10-V9	137110		7.96726e+10
R10-V12	137224		2.16335e+14
R10-W8	155088		3.33928e+12
R10-W9	155223		5.51895e+10
R10-W12	155313		1.55429e+14
R10-X8	169485		2.43197e+12
R10-X9	169593		3.99764e+10
R10-X12	169665		1.15784e+14
R10-Y8	181097		1.83576e+12
R10-Y9	181185		3.00761e+10
R10-Y12	181243		8.88209e+13
R10-Z8	190598		1.42534e+12
R10-Z9	190670		2.33234e+10
R10-Z12	190718		6.97945e+13
R11-R12	121.773		201715
R11-S9	57111		2.81323e+13
R11-T9	82842.2		1.1449e+13
R11-T12	83039		7.23551e+12
R11-T13	83179.1		4.83061e+14
R11-U9	113449		6.93781e+12
R11-U12	113597		4.7271e+12
R11-U13	113702		3.17208e+14
R11-V9	136726		4.54213e+12
R11-V12	136840		3.23321e+12
R11-V13	136921		2.18131e+14
R11-W9	154839		3.15893e+12
R11-W12	154928		2.31764e+12
R11-W13	154992		1.56614e+14
R11-X9	169209		2.3013e+12
R11-X12	169280		1.72343e+12
R11-X13	169331		1.16609e+14
R11-Y9	180800		1.73703e+12
R11-Y12	180858		1.31955e+12
R11-Y13	180900		8.94275e+13
R11-Z9	190285		1.34816e+12
R11-Z12	190333		1.03491e+12
R11-Z13	190368		7.0259e+13
R12-S10	57087.8		1.34026e+13
R12-S11	57357.3		1.60878e+11
R12-T10	82720.4		4.70845e+12
R12-T11	82917.3		5.64784e+10
R12-T14	83057.3		4.78836e+14
R12-U10	113327		2.59094e+12
R12-U11	113475		3.09098e+10
R12-U14	113580		2.69669e+14
R12-V10	136604		1.58887e+12
R12-V11	136718		1.90355e+10
R12-V14	136799		1.67271e+14
R12-W10	154717		1.0522e+12
R12-W11	154806		1.25383e+10
R12-W14	154870		1.1163e+14
R12-X10	169087		7.38439e+11
R12-X11	169159		8.74918e+09
R12-X14	169210		7.87101e+13
R12-Y10	180678		5.41544e+11
R12-Y11	180737		6.39868e+09
R12-Y14	180778		5.78812e+13
R12-Z10	190164		4.1089e+11
R12-Z11	190212		4.85306e+09
R12-Z14	190246		4.39913e+13
S1-T2	8468.11		5.54468e+13
S1-T3	12031.6		7.67581e+13
S1-U2	40424.9		4.82017e+13
S1-U3	43094.6		6.78102e+13
S1-V2	64636.9		3.38159e+13
S1-V3	66688.4		5.02612e+13
S1-W2	83417.7		2.47185e+13
S1-W3	85027.8		3.80845e+13
S1-X2	98277.4		1.87502e+13
S1-X3	99564.2		2.95258e+13
S1-Y2	110236		1.46393e+13
S1-Y3	111280		2.34208e+13
S1-Z2	120002		1.16804e+13
S1-Z3	120861		1.89322e+13
S2-S1	13217.3		3.6614e+13
S2-T1	21685.4		6.44732e+13
S2-T4	25248.8		9.52191e+13
S2-U1	53642.1		5.56002e+13
S2-U4	56311.9		8.90898e+13
S2-V1	77854.2		4.26099e+13
S2-V4	79905.7		7.20952e+13
S2-W1	96635		3.29737e+13
S2-W4	98245.1		5.76651e+13
S2-X1	111495		2.58962e+13
S2-X4	112782		4.64357e+13
S2-Y1	123453		2.07089e+13
S2-Y4	124498		3.78373e+13
S2-Z1	133219		1.68379e+13
S2-Z4	134078		3.1197e+13
S3-S1	11773.4		5.44618e+13
S3-T1	20241.5		1.35535e+14
S3-T4	23805		2.03371e+13
S3-T5	24838.4		1.12027e+14
S3-U1	52198.3		1.17271e+14
S3-U4	54868		1.86847e+13
S3-U5	55643.7		1.05138e+14
S3-V1	76410.4		8.97551e+13
S3-V4	78461.8		1.49477e+13
S3-V5	79058.7		8.51246e+13
S3-W1	95191.1		6.92375e+13
S3-W4	96801.3		1.18447e+13
S3-W5	97270.3		6.8202e+13
S3-X1	110051		5.43822e+13
S3-X4	111338		9.49296e+12
S3-X5	111713		5.49286e+13
S3-Y1	122009		4.3518e+13
S3-Y4	123054		7.71152e+12
S3-Y5	123359		4.4752e+13
S3-Z1	131775		3.53875e+13
S3-Z4	132635		6.34116e+12
S3-Z5	132886		3.69028e+13
S4-S2	1145.9		5.42304e+10
S4-S3	2589.75		6.19868e+10
S4-S6	1307.54		4.62883e+10
S4-T2	22831.3		9.41904e+13
S4-T3	26394.7		5.56718e+12
S4-T6	27428.2		1.23621e+14
S4-U2	54788		7.84291e+13
S4-U3	57457.8		4.65419e+12
S4-U6	58233.4		1.20651e+14
S4-V2	79000.1		5.88845e+13
S4-V3	81051.6		3.50933e+12
S4-V6	81648.4		9.97841e+13
S4-W2	97780.9		4.48523e+13
S4-W3	99391		2.68738e+12
S4-W6	99860.1		8.07956e+13
S4-X2	112641		3.48322e+13
S4-X3	113927		2.08742e+12
S4-X6	114303		6.55622e+13
S4-Y2	124599		2.7617e+13
S4-Y3	125644		1.653e+12
S4-Y6	125948		5.36922e+13
S4-Z2	134365		2.22986e+13
S4-Z3	135224		1.33374e+12
S4-Z6	135475		4.44251e+13
S5-S3	1285.47		6.96882e+10
S5-S6	3.26573		51.096
S5-S7	691.97		7.37621e+09
S5-T3	25090.5		5.87154e+13
S5-T6	26123.9		9.49047e+12
S5-T7	26625.3		1.35971e+14
S5-U3	56153.5		4.90709e+13
S5-U6	56929.1		9.03886e+12
S5-U7	57305.7		1.3144e+14
S5-V3	79747.3		3.70447e+13
S5-V6	80344.1		7.37478e+12
S5-V7	80634.1		1.08022e+14
S5-W3	98086.7		2.82425e+13
S5-W6	98555.8		5.90355e+12
S5-W7	98783.7		8.72121e+13
S5-X3	112623		2.19681e+13
S5-X6	112998		4.76397e+12
S5-X7	113181		7.0568e+13
S5-Y3	124339		1.74425e+13
S5-Y6	124644		3.88759e+12
S5-Y7	124792		5.76609e+13
S5-Z3	133920		1.40951e+13
S5-Z6	134171		3.2063e+12
S5-Z7	134293		4.76349e+13
S6-S8	780.315		9.58479e+09
S6-T4	25087.2		4.18654e+13
S6-T5	26120.6		1.60554e+12
S6-T8	26622.1		1.74741e+14
S6-U4	56150.3		3.30167e+13
S6-U5	56925.9		1.26366e+12
S6-U8	57302.4		1.65783e+14
S6-V4	79744		2.39826e+13
S6-V5	80340.9		9.14778e+11
S6-V8	80630.8		1.34069e+14
S6-W4	98083.5		1.7825e+13
S6-W5	98552.5		6.81895e+11
S6-W8	98780.5		1.06705e+14
S6-X4	112620		1.35834e+13
S6-X5	112995		5.18129e+11
S6-X8	113178		8.54396e+13
S6-Y4	124336		1.06117e+13
S6-Y5	124641		4.03247e+11
S6-Y8	124789		6.92258e+13
S6-Z4	133917		8.4685e+12
S6-Z5	134168		3.2108e+11
S6-Z8	134290		5.67786e+13
S7-S8	91.6106		570296
S7-S9	499.353		2.60813e+09
S7-T5	25431.9		3.55376e+13
S7-T8	25933.4		6.62774e+12
S7-T9	26230.5		1.82084e+14
S7-U5	56237.2		2.80219e+13
S7-U8	56613.7		6.19068e+12
S7-U9	56837		1.71927e+14
S7-V5	79652.2		2.03627e+13
S7-V8	79942.1		4.96399e+12
S7-V9	80114		1.38573e+14
S7-W5	97863.8		1.51023e+13
S7-W8	98091.8		3.91741e+12
S7-W9	98227		1.10143e+14
S7-X5	112306		1.15085e+13
S7-X8	112489		3.12671e+12
S7-X9	112597		8.80442e+13
S7-Y5	123952		8.99463e+12
S7-Y8	124100		2.52831e+12
S7-Y9	124188		7.12412e+13
S7-Z5	133479		7.17824e+12
S7-Z8	133601		2.06912e+12
S7-Z9	133674		5.83828e+13
S8-S10	506.289		2.34727e+09
S8-T6	25340.3		2.42457e+13
S8-T7	25841.7		5.96495e+11
S8-T10	26138.9		2.31594e+14
S8-U6	56145.6		1.77493e+13
S8-U7	56522.1		4.35133e+11
S8-U10	56745.4		2.08419e+14
S8-V6	79560.6		1.22758e+13
S8-V7	79850.5		2.99403e+11
S8-V10	80022.4		1.62e+14
S8-W6	97772.2		8.80766e+12
S8-W7	98000.1		2.15667e+11
S8-W10	98135.3		1.2513e+14
S8-X6	112215		6.53692e+12
S8-X7	112397		1.59405e+11
S8-X10	112505		9.79037e+13
S8-Y6	123861		5.00422e+12
S8-Y7	124009		1.2142e+11
S8-Y10	124097		7.78833e+13
S8-Z6	133388		3.93007e+12
S8-Z7	133510		9.51067e+10
S8-Z10	133582		6.29396e+13
S9-S10	98.5463		390962
S9-S11	368.083		9.23157e+08
S9-T7	25434		2.23431e+13
S9-T10	25731.2		5.29246e+12
S9-T11	25928		2.36571e+14
S9-U7	56114.4		1.63389e+13
S9-U10	56337.6		4.70915e+12
S9-U11	56485.5		2.1236e+14
S9-V7	79442.7		1.12967e+13
S9-V10	79614.7		3.63705e+12
S9-V11	79728.6		1.64761e+14
S9-W7	97592.4		8.08595e+12
S9-W10	97727.6		2.79085e+12
S9-W11	97817.2		1.27171e+14
S9-X7	111989		6.00209e+12
S9-X10	112098		2.1792e+12
S9-X11	112169		9.94013e+13
S9-Y7	123601		4.59675e+12
S9-Y10	123689		1.73084e+12
S9-Y11	123747		7.90144e+13
S9-Z7	133102		3.60952e+12
S9-Z10	133174		1.39589e+12
S9-Z11	133222		6.3825e+13
S10-T8	25335.5		1.42329e+13
S10-T9	25632.6		2.38902e+11
S10-T12	25829.5		2.97658e+14
S10-U8	56015.8		9.47798e+12
S10-U9	56239.1		1.58472e+11
S10-U12	56387		2.44732e+14
S10-V8	79344.2		6.15779e+12
S10-V9	79516.1		1.02428e+11
S10-V12	79630		1.78321e+14
S10-W8	97493.9		4.22366e+12
S10-W9	97629.1		7.05445e+10
S10-W12	97718.6		1.31316e+14
S10-X8	111891		3.03231e+12
S10-X9	111999		5.03793e+10
S10-X12	112071		9.90867e+13
S10-Y8	123503		2.26287e+12
S10-Y9	123591		3.73984e+10
S10-Y12	123649		7.66164e+13
S10-Z8	133003		1.7415e+12
S10-Z9	133076		2.87225e+10
S10-Z12	133124		6.05237e+13
S11-T9	25363.1		1.35555e+13
S11-T12	25560		4.56845e+12
S11-T13	25700		3.01458e+14
S11-U9	55969.5		9.0159e+12
S11-U12	56117.4		3.72138e+12
S11-U13	56222.7		2.47474e+14
S11-V9	79246.6		5.85441e+12
S11-V12	79360.5		2.69676e+12
S11-V13	79441.6		1.80114e+14
S11-W9	97359.5		4.00716e+12
S11-W12	97449.1		1.97507e+12
S11-W13	97512.9		1.32577e+14
S11-X9	111730		2.87748e+12
S11-X12	111801		1.48793e+12
S11-X13	111852		9.99672e+13
S11-Y9	123321		2.14798e+12
S11-Y12	123379		1.14868e+12
S11-Y13	123421		7.72602e+13
S11-Z9	132806		1.65261e+12
S11-Z12	132854		9.05545e+11
S11-Z13	132889		6.10174e+13
S15-T13	25143.9		3.54201e+12
S15-T16	25248.6		3.9134e+12
S15-T17	25330		4.72503e+14
S15-U13	55666.5		1.78311e+12
S15-U16	55745.3		2.09643e+12
S15-U17	55806.4		2.54885e+14
S15-V13	78885.4		9.63733e+11
S15-V16	78946.1		1.1626e+12
S15-V17	78993.2		1.41976e+14
S15-W13	96956.7		5.79419e+11
S15-W16	97004.4		7.08227e+11
S15-W17	97041.5		8.68213e+13
S15-X13	111296		3.78017e+11
S15-X16	111334		4.65878e+11
S15-X17	111364		5.7195e+13
S15-Y13	122865		2.62057e+11
S15-Y16	122896		3.2433e+11
S15-Y17	122920		3.98938e+13
S15-Z13	132332		1.90147e+11
S15-Z16	132358		2.35907e+11
S15-Z17	132378		2.90773e+13
T1-T3	3563.45		1.2666e+12
T1-U2	31956.8		6.6823e+13
T1-U3	34626.5		3.35116e+13
T1-V2	56168.8		5.18929e+13
T1-V3	58220.3		2.95432e+13
T1-W2	74949.6		4.03041e+13
T1-W3	76559.7		2.39854e+13
T1-X2	89809.3		3.17187e+13
T1-X3	91096.1		1.96167e+13
T1-Y2	101768		2.53917e+13
T1-Y3	102812		1.60367e+13
T1-Z2	111534		2.07097e+13
T1-Z3	112393		1.32147e+13
T2-T4	3563.45		1.24852e+12
T2-U1	31956.8		3.95237e+13
T2-U4	34626.5		4.70014e+13
T2-V1	56168.8		2.89688e+13
T2-V4	58220.3		4.23967e+13
T2-W1	74949.6		2.14696e+13
T2-W4	76559.7		3.51094e+13
T2-X1	89809.3		1.66491e+13
T2-X4	91096.1		2.88199e+13
T2-Y1	101768		1.30908e+13
T2-Y4	102812		2.36978e+13
T2-Z1	111534		1.04659e+13
T2-Z4	112393		1.96741e+13
T3-T5	1033.44		3.73792e+10
T3-U1	28393.3		1.26609e+14
T3-U4	31063.1		1.61667e+13
T3-U5	31838.7		8.39822e+13
T3-V1	52605.4		8.65062e+13
T3-V4	54656.8		1.27486e+13
T3-V5	55253.7		6.88094e+13
T3-W1	71386.1		6.31927e+13
T3-W4	72996.3		1.00209e+13
T3-W5	73465.3		5.4508e+13
T3-X1	86245.8		4.80282e+13
T3-X4	87532.7		7.90303e+12
T3-X5	87907.9		4.38943e+13
T3-Y1	98204.2		3.74981e+13
T3-Y4	99248.8		6.35482e+12
T3-Y5	99553.7		3.55644e+13
T3-Z1	107970		3.0005e+13
T3-Z4	108830		5.21102e+12
T3-Z5	109081		2.91547e+13
T4-T6	1033.44		3.55981e+10
T4-U2	28393.3		1.0069e+14
T4-U3	31063.1		5.67104e+12
T4-U6	31838.7		1.07993e+14
T4-V2	52605.4		6.67952e+13
T4-V3	54656.8		3.99e+12
T4-V6	55253.7		8.88945e+13
T4-W2	71386.1		4.76131e+13
T4-W3	72996.3		2.86093e+12
T4-W6	73465.3		7.0723e+13
T4-X2	86245.8		3.58439e+13
T4-X3	87532.7		2.19318e+12
T4-X6	87907.9		5.66654e+13
T4-Y2	98204.2		2.76733e+13
T4-Y3	99248.8		1.70127e+12
T4-Y6	99553.7		4.58612e+13
T4-Z2	107970		2.18882e+13
T4-Z3	108830		1.3404e+12
T4-Z6	109081		3.76361e+13
T5-T7	501.429		4.36856e+09
T5-U3	30029.6		6.17395e+13
T5-U6	30805.2		8.58186e+12
T5-U7	31181.8		1.21618e+14
T5-V3	53623.4		4.25651e+13
T5-V6	54220.2		6.7812e+12
T5-V7	54510.2		9.82059e+13
T5-W3	71962.9		3.07923e+13
T5-W6	72431.9		5.33107e+12
T5-W7	72659.8		7.72653e+13
T5-X3	86499.2		2.3148e+13
T5-X6	86874.5		4.18733e+12
T5-X7	87056.9		6.18141e+13
T5-Y3	98215.4		1.78994e+13
T5-Y6	98520.3		3.36421e+12
T5-Y7	98668.5		4.98619e+13
T5-Z3	107796		1.42119e+13
T5-Z6	108047		2.75837e+12
T5-Z7	108169		4.07512e+13
T6-T8	501.429		4.04144e+09
T6-U4	30029.6		4.61847e+13
T6-U5	30805.2		1.75782e+12
T6-U8	31181.8		1.53212e+14
T6-V4	53623.4		3.0327e+13
T6-V5	54220.2		1.17316e+12
T6-V8	54510.2		1.22224e+14
T6-W4	71962.9		2.11286e+13
T6-W5	72431.9		8.07964e+11
T6-W8	72659.8		9.53199e+13
T6-X4	86499.2		1.56071e+13
T6-X5	86874.5		6.08339e+11
T6-X8	87056.9		7.52509e+13
T6-Y4	98215.4		1.18592e+13
T6-Y5	98520.3		4.62818e+11
T6-Y8	98668.5		6.02331e+13
T6-Z4	107796		9.25711e+12
T6-Z5	108047		3.57748e+11
T6-Z8	108169		4.89911e+13
T7-T9	297.191		8.73469e+08
T7-U5	30303.8		3.9165e+13
T7-U8	30680.4		5.89907e+12
T7-U9	30903.6		1.60825e+14
T7-V5	53718.8		2.58653e+13
T7-V8	54008.7		4.60058e+12
T7-V9	54180.7		1.27296e+14
T7-W5	71930.5		1.81208e+13
T7-W8	72158.4		3.57058e+12
T7-W9	72293.6		9.87535e+13
T7-X5	86373.1		1.32937e+13
T7-X8	86555.5		2.77474e+12
T7-X9	86663.7		7.7993e+13
T7-Y5	98018.9		1.00941e+13
T7-Y8	98167.1		2.21409e+12
T7-Y9	98255.1		6.23181e+13
T7-Z5	107546		7.9029e+12
T7-Z8	107668		1.80397e+12
T7-Z9	107740		5.0564e+13
T8-T10	297.191		7.80871e+08
T8-U6	30303.8		2.80731e+13
T8-U7	30680.4		6.882e+11
T8-U10	30903.6		2.0033e+14
T8-V6	53718.8		1.74186e+13
T8-V7	54008.7		4.30215e+11
T8-V10	54180.7		1.53499e+14
T8-W6	71930.5		1.16484e+13
T8-W7	72158.4		2.8306e+11
T8-W10	72293.6		1.16225e+14
T8-X6	86373.1		8.33965e+12
T8-X7	86555.5		2.0757e+11
T8-X10	86663.7		8.96789e+13
T8-Y6	98018.9		6.18822e+12
T8-Y7	98167.1		1.53808e+11
T8-Y10	98255.1		7.05292e+13
T8-Z6	107546		4.74315e+12
T8-Z7	107668		1.16212e+11
T8-Z10	107740		5.65506e+13
T9-T11	196.858		2.32239e+08
T9-U7	30383.2		2.58846e+13
T9-U10	30606.4		4.62613e+12
T9-U11	30754.3		2.05493e+14
T9-V7	53711.5		1.60731e+13
T9-V10	53883.5		3.49052e+12
T9-V11	53997.4		1.56803e+14
T9-W7	71861.2		1.07905e+13
T9-W10	71996.4		2.63582e+12
T9-W11	72086		1.18367e+14
T9-X7	86258.3		7.66922e+12
T9-X10	86366.5		2.00635e+12
T9-X11	86438.2		9.14012e+13
T9-Y7	97869.9		5.68779e+12
T9-Y10	97957.9		1.5764e+12
T9-Y11	98016.2		7.17847e+13
T9-Z7	107371		4.3731e+12
T9-Z10	107443		1.26719e+12
T9-Z11	107491		5.74578e+13
T10-T12	196.858		1.98337e+08
T10-U8	30383.2		1.76595e+13
T10-U9	30606.4		2.95719e+11
T10-U12	30754.3		2.53972e+14
T10-V8	53711.5		1.01495e+13
T10-V9	53883.5		1.70697e+11
T10-V12	53997.4		1.8254e+14
T10-W8	71861.2		6.43985e+12
T10-W9	71996.4		1.06291e+11
T10-W12	72086		1.31864e+14
T10-X8	86258.3		4.43333e+12
T10-X9	86366.5		7.53719e+10
T10-X12	86438.2		9.8155e+13
T10-Y8	97869.9		3.19354e+12
T10-Y9	97957.9		5.40403e+10
T10-Y12	98016.2		7.5079e+13
T10-Z8	107371		2.39261e+12
T10-Z9	107443		3.97191e+10
T10-Z12	107491		5.88699e+13
T11-T13	140.069		7.25715e+07
T11-U9	30409.6		1.68321e+13
T11-U12	30557.5		3.92986e+12
T11-U13	30662.7		2.579e+14
T11-V9	53686.6		9.66915e+12
T11-V12	53800.5		2.7919e+12
T11-V13	53881.6		1.84892e+14
T11-W9	71799.6		6.15416e+12
T11-W12	71889.1		2.01172e+12
T11-W13	71952.9		1.33314e+14
T11-X9	86169.7		4.20603e+12
T11-X12	86241.4		1.4806e+12
T11-X13	86292.4		9.92923e+13
T11-Y9	97761		3.03031e+12
T11-Y12	97819.4		1.13305e+12
T11-Y13	97860.9		7.58625e+13
T11-Z9	107246		2.27808e+12
T11-Z12	107294		8.9046e+11
T11-Z13	107329		5.94133e+13
T12-T14	140.069		5.78617e+07
T12-U10	30409.6		1.0733e+13
T12-U11	30557.5		1.29641e+11
T12-U14	30662.7		3.16844e+14
T12-V10	53686.6		5.6001e+12
T12-V11	53800.5		6.78066e+10
T12-V14	53881.6		2.0562e+14
T12-W10	71799.6		3.32792e+12
T12-W11	71889.1		3.9559e+10
T12-W14	71952.9		1.38098e+14
T12-X10	86169.7		2.18171e+12
T12-X11	86241.4		2.67935e+10
T12-X14	86292.4		9.73543e+13
T12-Y10	97761		1.51514e+12
T12-Y11	97819.4		1.84245e+10
T12-Y14	97860.9		7.14346e+13
T12-Z10	107246		1.10378e+12
T12-Z11	107294		1.31179e+10
T12-Z14	107329		5.41985e+13
T13-T15	104.783		2.45001e+07
T13-U11	30417.4		1.03986e+13
T13-U14	30522.7		3.52217e+12
T13-U15	30601.4		3.2007e+14
T13-V11	53660.5		5.42128e+12
T13-V14	53741.5		2.26428e+12
T13-V15	53802.2		2.07356e+14
T13-W11	71749.1		3.22904e+12
T13-W14	71812.8		1.51612e+12
T13-W15	71860.6		1.39101e+14
T13-X11	86101.3		2.10285e+12
T13-X14	86152.4		1.05931e+12
T13-X15	86190.6		9.80914e+13
T13-Y11	97679.3		1.46184e+12
T13-Y14	97720.8		7.78144e+11
T13-Y15	97751.9		7.1908e+13
T13-Z11	107154		1.06863e+12
T13-Z14	107189		5.91131e+11
T13-Z15	107214		5.45157e+13
T14-T16	104.783		1.73007e+07
T14-U12	30417.4		5.98148e+12
T14-U13	30522.7		5.44107e+10
T14-U16	30601.4		3.91354e+14
T14-V12	53660.5		2.76053e+12
T14-V13	53741.5		2.51339e+10
T14-V16	53802.2		2.15426e+14
T14-W12	71749.1		1.51017e+12
T14-W13	71812.8		1.35338e+10
T14-W16	71860.6		1.29398e+14
T14-X12	86101.3		9.31145e+11
T14-X13	86152.4		8.6156e+09
T14-X16	86190.6		8.41582e+13
T14-Y12	97679.3		6.17867e+11
T14-Y13	97720.8		5.62584e+09
T14-Y16	97751.9		5.81328e+13
T14-Z12	107154		4.34681e+11
T14-Z13	107189		3.86316e+09
T14-Z16	107214		4.20817e+13
T15-T17	81.3516		8.16626e+06
T15-U13	30417.9		5.84864e+12
T15-U16	30496.6		3.28025e+12
T15-U17	30557.8		3.94154e+14
T15-V13	53636.8		2.69703e+12
T15-V16	53697.4		1.79104e+12
T15-V17	53744.5		2.16699e+14
T15-W13	71708.1		1.47756e+12
T15-W16	71755.8		1.07195e+12
T15-W17	71792.8		1.30063e+14
T15-X13	86047.6		9.05916e+11
T15-X16	86085.8		6.92495e+11
T15-X17	86115.5		8.45966e+13
T15-Y13	97616		6.02183e+11
T15-Y16	97647.1		4.78805e+11
T15-Y17	97671.2		5.83931e+13
T15-Z13	107084		4.24956e+11
T15-Z16	107109		3.4657e+11
T15-Z17	107129		4.22513e+13
T16-T18	81.3516		4.31112e+06
T16-U14	30417.9		2.81138e+12
T16-U15	30496.6		1.9923e+10
T16-U18	30557.8		4.80064e+14
T16-V14	53636.8		1.10505e+12
T16-V15	53697.4		7.82831e+09
T16-V18	53744.5		1.99601e+14
T16-W14	71708.1		5.43047e+11
T16-W15	71755.8		3.80107e+09
T16-W18	71792.8		1.00712e+14
T16-X14	86047.6		3.09627e+11
T16-X15	86085.8		2.22781e+09
T16-X18	86115.5		5.81186e+13
T16-Y14	97616		1.93939e+11
T16-Y15	97647.1		1.36577e+09
T16-Y18	97671.2		3.68044e+13
T16-Z14	107084		1.30541e+11
T16-Z15	107109		8.99492e+08
T16-Z18	107129		2.494e+13
T17-T19	64.9951		2.21344e+06
T17-U15	30415.3		2.76458e+12
T17-U18	30476.4		3.1442e+12
T17-U19	30525.3		4.82594e+14
T17-V15	53616.1		1.08584e+12
T17-V18	53663.2		1.29773e+12
T17-V19	53700.8		2.00466e+14
T17-W15	71674.4		5.33965e+11
T17-W18	71711.5		6.52188e+11
T17-W19	71741.1		1.01096e+14
T17-X15	86004.5		3.03117e+11
T17-X18	86034.1		3.74472e+11
T17-X19	86057.8		5.83352e+13
T17-Y15	97565.7		1.9028e+11
T17-Y18	97589.8		2.37196e+11
T17-Y19	97609.1		3.69223e+13
T17-Z15	107028		1.28376e+11
T17-Z18	107048		1.60519e+11
T17-Z19	107064		2.50142e+13
T18-U16	30415.3		8.88671e+11
T18-U17	30476.4		5.04017e+09
T18-U20	30525.3		5.85883e+14
T18-V16	53616.1		2.79881e+11
T18-V17	53663.2		1.58536e+09
T18-V20	53700.8		1.38227e+14
T18-W16	71674.4		1.19069e+11
T18-W17	71711.5		6.68982e+08
T18-W20	71741.1		5.21683e+13
T18-X16	86004.5		6.12728e+10
T18-X17	86034.1		3.51381e+08
T18-X20	86057.8		2.50857e+13
T18-Y16	97565.7		3.56156e+10
T18-Y17	97589.8		1.99375e+08
T18-Y20	97609.1		1.40031e+13
T18-Z16	107028		2.26445e+10
T18-Z17	107048		1.24812e+08
T18-Z20	107064		8.64886e+12
T19-U17	30411.4		8.77149e+11
T19-U20	30460.3		3.08212e+12
T19-U21	30500.2		5.88244e+14
T19-V17	53598.2		2.7606e+11
T19-V20	53635.8		7.22168e+11
T19-V21	53666.6		1.38684e+14
