# Z = 79, A = 197 amu, m = 206.768 au
Line	DeltaE (eV)	W_12 (s^-1)
a1-h3	14086.1		nan
a1-i2	15216.5		nan
a1-i3	15333.4		nan
a1-j2	16359.1		nan
a1-j3	16465.3		nan
a1-k2	17398.9		nan
a1-k3	17495.7		nan
a1-l2	18347.8		nan
a1-l3	18436.3		nan
a1-m2	19216.2		nan
a1-m3	19297.3		nan
a1-n2	20012.9		nan
a1-n3	20087.4		nan
a1-o2	20745.5		nan
a1-o3	20814.1		nan
a1-p2	21420.8		nan
a1-p3	21484.2		nan
a1-q2	22044.7		nan
a1-q3	22103.2		nan
a1-r2	22622.1		nan
a1-r3	22676.4		nan
a2-a4	287.422		nan
a2-a5	371.692		nan
a2-b1	2768.32		nan
a2-b4	3021.12		nan
a2-b5	3095.27		nan
a2-c1	5208.96		nan
a2-c4	5432.49		nan
a2-c5	5498.07		nan
a2-d1	7371.66		nan
a2-d4	7570.27		nan
a2-d5	7628.56		nan
a2-e1	9297.08		nan
a2-e4	9474.34		nan
a2-e5	9526.37		nan
a2-f1	11018.7		nan
a2-f4	11177.6		nan
a2-f5	11224.2		nan
a2-g1	12564.3		nan
a2-g4	12707.2		nan
a2-g5	12749.2		nan
a2-h1	13957		nan
a2-h4	14086.1		nan
a2-h5	14124		nan
a2-i1	15216.5		nan
a2-i4	15333.4		nan
a2-i5	15367.7		nan
a2-j1	16359.1		nan
a2-j4	16465.3		nan
a2-j5	16496.5		nan
a2-k1	17398.9		nan
a2-k4	17495.7		nan
a2-k5	17524.2		nan
a2-l1	18347.8		nan
a2-l4	18436.3		nan
a2-l5	18462.3		nan
a2-m1	19216.2		nan
a2-m4	19297.3		nan
a2-m5	19321.1		nan
a2-n1	20012.9		nan
a2-n4	20087.4		nan
a2-n5	20109.3		nan
a2-o1	20745.5		nan
a2-o4	20814.1		nan
a2-o5	20834.3		nan
a2-p1	21420.8		nan
a2-p4	21484.2		nan
a2-p5	21502.8		nan
a2-q1	22044.7		nan
a2-q4	22103.2		nan
a2-q5	22120.5		nan
a2-r1	22622.1		nan
a2-r4	22676.4		nan
a2-r5	22692.3		nan
a3-a5	84.2694		nan
a3-b1	2480.89		nan
a3-b4	2733.7		nan
a3-b5	2807.85		nan
a3-c1	4921.54		nan
a3-c4	5145.07		nan
a3-c5	5210.65		nan
a3-d1	7084.24		nan
a3-d4	7282.85		nan
a3-d5	7341.13		nan
a3-e1	9009.66		nan
a3-e4	9186.91		nan
a3-e5	9238.95		nan
a3-f1	10731.3		nan
a3-f4	10890.1		nan
a3-f5	10936.8		nan
a3-g1	12276.9		nan
a3-g4	12419.8		nan
a3-g5	12461.7		nan
a3-h1	13669.6		nan
a3-h4	13798.7		nan
a3-h5	13836.6		nan
a3-i1	14929.1		nan
a3-i4	15046		nan
a3-i5	15080.3		nan
a3-j1	16071.7		nan
a3-j4	16177.9		nan
a3-j5	16209.1		nan
a3-k1	17111.4		nan
a3-k4	17208.3		nan
a3-k5	17236.7		nan
a3-l1	18060.4		nan
a3-l4	18148.9		nan
a3-l5	18174.9		nan
a3-m1	18928.7		nan
a3-m4	19009.9		nan
a3-m5	19033.7		nan
a3-n1	19725.4		nan
a3-n4	19800		nan
a3-n5	19821.9		nan
a3-o1	20458.1		nan
a3-o4	20526.7		nan
a3-o5	20546.9		nan
a3-p1	21133.4		nan
a3-p4	21196.8		nan
a3-p5	21215.4		nan
a3-q1	21757.2		nan
a3-q4	21815.8		nan
a3-q5	21833		nan
a3-r1	22334.7		nan
a3-r4	22388.9		nan
a3-r5	22404.9		nan
a4-a6	84.2694		nan
a4-a7	125.308		nan
a4-b2	2480.89		nan
a4-b3	2733.7		nan
a4-b6	2807.85		nan
a4-b7	2843.96		nan
a4-c2	4921.54		nan
a4-c3	5145.07		nan
a4-c6	5210.65		nan
a4-c7	5242.59		nan
a4-d2	7084.24		nan
a4-d3	7282.85		nan
a4-d6	7341.13		nan
a4-d7	7369.53		nan
a4-e2	9009.66		nan
a4-e3	9186.91		nan
a4-e6	9238.95		nan
a4-e7	9264.3		nan
a4-f2	10731.3		nan
a4-f3	10890.1		nan
a4-f6	10936.8		nan
a4-f7	10959.5		nan
a4-g2	12276.9		nan
a4-g3	12419.8		nan
a4-g6	12461.7		nan
a4-g7	12482.2		nan
a4-h2	13669.6		nan
a4-h3	13798.7		nan
a4-h6	13836.6		nan
a4-h7	13855		nan
a4-i2	14929.1		nan
a4-i3	15046		nan
a4-i6	15080.3		nan
a4-i7	15097		nan
a4-j2	16071.7		nan
a4-j3	16177.9		nan
a4-j6	16209.1		nan
a4-j7	16224.3		nan
a4-k2	17111.4		nan
a4-k3	17208.3		nan
a4-k6	17236.7		nan
a4-k7	17250.6		nan
a4-l2	18060.4		nan
a4-l3	18148.9		nan
a4-l6	18174.9		nan
a4-l7	18187.6		nan
a4-m2	18928.7		nan
a4-m3	19009.9		nan
a4-m6	19033.7		nan
a4-m7	19045.3		nan
a4-n2	19725.4		nan
a4-n3	19800		nan
a4-n6	19821.9		nan
a4-n7	19832.5		nan
a4-o2	20458.1		nan
a4-o3	20526.7		nan
a4-o6	20546.9		nan
a4-o7	20556.7		nan
a4-p2	21133.4		nan
a4-p3	21196.8		nan
a4-p6	21215.4		nan
a4-p7	21224.5		nan
a4-q2	21757.2		nan
a4-q3	21815.8		nan
a4-q6	21833		nan
a4-q7	21841.4		nan
a4-r2	22334.7		nan
a4-r3	22388.9		nan
a4-r6	22404.9		nan
a4-r7	22412.7		nan
a5-a7	41.0382		-nan
a5-b2	2396.63		-nan
a5-b3	2649.43		-nan
a5-b6	2723.58		-nan
a5-b7	2759.69		1.43069e+12
a5-c3	5060.8		-nan
a5-c6	5126.38		-nan
a5-c7	5158.32		-nan
a5-d2	6999.97		-nan
a5-d3	7198.58		9.65825e+11
a5-d6	7256.86		-nan
a5-d7	7285.26		-nan
a5-e3	9102.64		-nan
a5-e6	9154.68		6.82741e+10
a5-e7	9180.03		-nan
a5-f2	10647		-nan
a5-f3	10805.9		6.86167e+11
a5-f6	10852.5		-nan
a5-f7	10875.2		8.78685e+11
a5-g3	12335.5		-nan
a5-g6	12377.5		5.5792e+10
a5-g7	12397.9		-nan
a5-h2	13585.3		-nan
a5-h3	13714.4		5.24022e+11
a5-h6	13752.3		-nan
a5-h7	13770.8		7.05065e+11
a5-i2	14844.8		-nan
a5-i3	14961.7		-nan
a5-i6	14996		4.30002e+10
a5-i7	15012.8		-nan
a5-j3	16093.6		-nan
a5-j6	16124.9		-nan
a5-j7	16140.1		5.70974e+11
a5-k3	17124		3.59447e+11
a5-k6	17152.5		-nan
a5-k7	17166.3		-nan
a5-l2	17976.1		-nan
a5-l3	18064.6		3.24107e+11
a5-l6	18090.6		3.24683e+10
a5-l7	18103.3		-nan
a5-m2	18844.5		-nan
a5-m3	18925.6		-nan
a5-m6	18949.4		3.00381e+10
a5-m7	18961.1		4.24863e+11
a5-n2	19641.2		-nan
a5-n3	19715.7		-nan
a5-n6	19737.6		-nan
a5-n7	19748.3		3.89553e+11
a5-o2	20373.8		-nan
a5-o3	20442.4		-nan
a5-o6	20462.6		-nan
a5-o7	20472.5		-nan
a5-p2	21049.2		-nan
a5-p3	21112.5		-nan
a5-p6	21131.1		-nan
a5-p7	21140.2		-nan
a5-q2	21673		-nan
a5-q3	21731.5		-nan
a5-q6	21748.8		-nan
a5-q7	21757.2		-nan
a5-r2	22250.4		-nan
a5-r3	22304.7		-nan
a5-r6	22320.6		-nan
a5-r7	22328.4		-nan
a6-a8	41.0382		-nan
a6-a9	65.4076		-nan
a6-b4	2649.43		-nan
a6-b5	2723.58		-nan
a6-b8	2759.69		1.59929e+12
a6-b9	2781.13		-nan
a6-c4	5060.8		-nan
a6-c5	5126.38		-nan
a6-c8	5158.32		-nan
a6-d4	7198.58		8.26503e+11
a6-d5	7256.86		-nan
a6-d8	7285.26		-nan
a6-d9	7302.12		-nan
a6-e4	9102.64		-nan
a6-e5	9154.68		2.91599e+10
a6-e8	9180.03		-nan
a6-e9	9195.09		-nan
a6-f4	10805.9		5.7912e+11
a6-f5	10852.5		-nan
a6-f8	10875.2		1.00476e+12
a6-f9	10888.7		-nan
a6-g4	12335.5		-nan
a6-g5	12377.5		1.95521e+10
a6-g8	12397.9		-nan
a6-h4	13714.4		4.35493e+11
a6-h5	13752.3		-nan
a6-h8	13770.8		8.09254e+11
a6-h9	13781.7		-nan
a6-i4	14961.7		-nan
a6-i5	14996		1.59213e+10
a6-i8	15012.8		-nan
a6-j4	16093.6		-nan
a6-j5	16124.9		-nan
a6-j8	16140.1		6.51014e+11
a6-j9	16149.1		-nan
a6-k4	17124		2.9676e+11
a6-k5	17152.5		-nan
a6-k8	17166.3		-nan
a6-l4	18064.6		2.64281e+11
a6-l5	18090.6		1.0623e+10
a6-l8	18103.3		-nan
a6-l9	18110.9		-nan
a6-m4	18925.6		-nan
a6-m5	18949.4		9.36438e+09
a6-m8	18961.1		4.92839e+11
a6-m9	18968		-nan
a6-n4	19715.7		-nan
a6-n5	19737.6		-nan
a6-n8	19748.3		4.52393e+11
a6-o4	20442.4		-nan
a6-o5	20462.6		-nan
a6-o8	20472.5		-nan
a6-p4	21112.5		-nan
a6-p5	21131.1		-nan
a6-p8	21140.2		-nan
a6-p9	21145.6		-nan
a6-q4	21731.5		-nan
a6-q5	21748.8		-nan
a6-q8	21757.2		-nan
a6-q9	21762.2		-nan
a6-r4	22304.7		-nan
a6-r5	22320.6		-nan
a6-r8	22328.4		-nan
a6-r9	22333		-nan
a7-a9	24.3695		nan
a7-b4	2608.39		nan
a7-b5	2682.54		nan
a7-b8	2718.65		nan
a7-b9	2740.1		nan
a7-c4	5019.76		nan
a7-c5	5085.34		nan
a7-c8	5117.28		nan
a7-c9	5136.26		nan
a7-d4	7157.54		nan
a7-d5	7215.83		nan
a7-d8	7244.22		nan
a7-d9	7261.08		nan
a7-e4	9061.61		nan
a7-e5	9113.64		nan
a7-e8	9138.99		nan
a7-e9	9154.05		nan
a7-f4	10764.8		nan
a7-f5	10811.5		nan
a7-f8	10834.2		nan
a7-f9	10847.7		nan
a7-g4	12294.5		nan
a7-g5	12336.4		nan
a7-g8	12356.9		nan
a7-g9	12369		nan
a7-h4	13673.4		nan
a7-h5	13711.3		nan
a7-h8	13729.7		nan
a7-h9	13740.7		nan
a7-i4	14920.7		nan
a7-i5	14955		nan
a7-i8	14971.7		nan
a7-i9	14981.7		nan
a7-j4	16052.6		nan
a7-j5	16083.8		nan
a7-j8	16099		nan
a7-j9	16108.1		nan
a7-k4	17083		nan
a7-k5	17111.4		nan
a7-k8	17125.3		nan
a7-k9	17133.6		nan
a7-l4	18023.6		nan
a7-l5	18049.6		nan
a7-l8	18062.3		nan
a7-l9	18069.8		nan
a7-m4	18884.6		nan
a7-m5	18908.4		nan
a7-m8	18920		nan
a7-m9	18926.9		nan
a7-n4	19674.6		nan
a7-n5	19696.6		nan
a7-n8	19707.2		nan
a7-n9	19713.6		nan
a7-o4	20401.4		nan
a7-o5	20421.6		nan
a7-o8	20431.4		nan
a7-o9	20437.3		nan
a7-p4	21071.4		nan
a7-p5	21090.1		nan
a7-p8	21099.2		nan
a7-p9	21104.6		nan
a7-q4	21690.5		nan
a7-q5	21707.7		nan
a7-q8	21716.1		nan
a7-q9	21721.1		nan
a7-r4	22263.6		nan
a7-r5	22279.6		nan
a7-r8	22287.4		nan
a7-r9	22292		nan
a8-a10	24.3695		nan
a8-a11	40.5308		nan
a8-b6	2682.54		nan
a8-b7	2718.65		nan
a8-b10	2740.1		nan
a8-b11	2754.32		nan
a8-c6	5085.34		nan
a8-c7	5117.28		nan
a8-c10	5136.26		nan
a8-c11	5148.84		nan
a8-d6	7215.83		nan
a8-d7	7244.22		nan
a8-d10	7261.08		nan
a8-d11	7272.27		nan
a8-e6	9113.64		nan
a8-e7	9138.99		nan
a8-e10	9154.05		nan
a8-e11	9164.03		nan
a8-f6	10811.5		nan
a8-f7	10834.2		nan
a8-f10	10847.7		nan
a8-f11	10856.6		nan
a8-g6	12336.4		nan
a8-g7	12356.9		nan
a8-g10	12369		nan
a8-g11	12377.1		nan
a8-h6	13711.3		nan
a8-h7	13729.7		nan
a8-h10	13740.7		nan
a8-h11	13748		nan
a8-i6	14955		nan
a8-i7	14971.7		nan
a8-i10	14981.7		nan
a8-i11	14988.3		nan
a8-j6	16083.8		nan
a8-j7	16099		nan
a8-j10	16108.1		nan
a8-j11	16114.1		nan
a8-k6	17111.4		nan
a8-k7	17125.3		nan
a8-k10	17133.6		nan
a8-k11	17139		nan
a8-l6	18049.6		nan
a8-l7	18062.3		nan
a8-l10	18069.8		nan
a8-l11	18074.8		nan
a8-m6	18908.4		nan
a8-m7	18920		nan
a8-m10	18926.9		nan
a8-m11	18931.5		nan
a8-n6	19696.6		nan
a8-n7	19707.2		nan
a8-n10	19713.6		nan
a8-n11	19717.8		nan
a8-o6	20421.6		nan
a8-o7	20431.4		nan
a8-o10	20437.3		nan
a8-o11	20441.2		nan
a8-p6	21090.1		nan
a8-p7	21099.2		nan
a8-p10	21104.6		nan
a8-p11	21108.1		nan
a8-q6	21707.7		nan
a8-q7	21716.1		nan
a8-q10	21721.1		nan
a8-q11	21724.4		nan
a8-r6	22279.6		nan
a8-r7	22287.4		nan
a8-r10	22292		nan
a8-r11	22295.1		nan
a9-a11	16.1614		nan
a9-b6	2658.17		nan
a9-b7	2694.28		nan
a9-b10	2715.73		nan
a9-b11	2729.95		nan
a9-c6	5060.97		nan
a9-c7	5092.91		nan
a9-c10	5111.89		nan
a9-c11	5124.47		nan
a9-d6	7191.46		nan
a9-d7	7219.85		nan
a9-d10	7236.71		nan
a9-d11	7247.9		nan
a9-e6	9089.27		nan
a9-e7	9114.62		nan
a9-e10	9129.68		nan
a9-e11	9139.66		nan
a9-f6	10787.1		nan
a9-f7	10809.8		nan
a9-f10	10823.3		nan
a9-f11	10832.3		nan
a9-g6	12312.1		nan
a9-g7	12332.5		nan
a9-g10	12344.7		nan
a9-g11	12352.7		nan
a9-h6	13686.9		nan
a9-h7	13705.4		nan
a9-h10	13716.3		nan
a9-h11	13723.6		nan
a9-i6	14930.6		nan
a9-i7	14947.4		nan
a9-i10	14957.3		nan
a9-i11	14963.9		nan
a9-j6	16059.4		nan
a9-j7	16074.7		nan
a9-j10	16083.7		nan
a9-j11	16089.7		nan
a9-k6	17087.1		nan
a9-k7	17100.9		nan
a9-k10	17109.2		nan
a9-k11	17114.6		nan
a9-l6	18025.2		nan
a9-l7	18037.9		nan
a9-l10	18045.5		nan
a9-l11	18050.5		nan
a9-m6	18884		nan
a9-m7	18895.7		nan
a9-m10	18902.6		nan
a9-m11	18907.2		nan
a9-n6	19672.2		nan
a9-n7	19682.9		nan
a9-n10	19689.2		nan
a9-n11	19693.4		nan
a9-o6	20397.2		nan
a9-o7	20407.1		nan
a9-o10	20412.9		nan
a9-o11	20416.8		nan
a9-p6	21065.7		nan
a9-p7	21074.8		nan
a9-p10	21080.2		nan
a9-p11	21083.8		nan
a9-q6	21683.4		nan
a9-q7	21691.8		nan
a9-q10	21696.8		nan
a9-q11	21700.1		nan
a9-r6	22255.2		nan
a9-r7	22263		nan
a9-r10	22267.6		nan
a9-r11	22270.7		nan
a10-a12	16.1614		nan
a10-a13	27.6699		nan
a10-b8	2694.28		nan
a10-b9	2715.73		nan
a10-b12	2729.95		nan
a10-b13	2740.08		nan
a10-c8	5092.91		nan
a10-c9	5111.89		nan
a10-c12	5124.47		nan
a10-c13	5133.43		nan
a10-d8	7219.85		nan
a10-d9	7236.71		nan
a10-d12	7247.9		nan
a10-d13	7255.86		nan
a10-e8	9114.62		nan
a10-e9	9129.68		nan
a10-e12	9139.66		nan
a10-e13	9146.78		nan
a10-f8	10809.8		nan
a10-f9	10823.3		nan
a10-f12	10832.3		nan
a10-f13	10838.7		nan
a10-g8	12332.5		nan
a10-g9	12344.7		nan
a10-g12	12352.7		nan
a10-g13	12358.5		nan
a10-h8	13705.4		nan
a10-h9	13716.3		nan
a10-h12	13723.6		nan
a10-h13	13728.8		nan
a10-i8	14947.4		nan
a10-i9	14957.3		nan
a10-i12	14963.9		nan
a10-i13	14968.6		nan
a10-j8	16074.7		nan
a10-j9	16083.7		nan
a10-j12	16089.7		nan
a10-j13	16094		nan
a10-k8	17100.9		nan
a10-k9	17109.2		nan
a10-k12	17114.6		nan
a10-k13	17118.5		nan
a10-l8	18037.9		nan
a10-l9	18045.5		nan
a10-l12	18050.5		nan
a10-l13	18054		nan
a10-m8	18895.7		nan
a10-m9	18902.6		nan
a10-m12	18907.2		nan
a10-m13	18910.4		nan
a10-n8	19682.9		nan
a10-n9	19689.2		nan
a10-n12	19693.4		nan
a10-n13	19696.4		nan
a10-o8	20407.1		nan
a10-o9	20412.9		nan
a10-o12	20416.8		nan
a10-o13	20419.5		nan
a10-p8	21074.8		nan
a10-p9	21080.2		nan
a10-p12	21083.8		nan
a10-p13	21086.3		nan
a10-q8	21691.8		nan
a10-q9	21696.8		nan
a10-q12	21700.1		nan
a10-q13	21702.4		nan
a10-r8	22263		nan
a10-r9	22267.6		nan
a10-r12	22270.7		nan
a10-r13	22272.9		nan
a11-a13	11.5085		1.6494e+06
a11-b9	2699.57		-nan
a11-b12	2713.79		-nan
a11-b13	2723.92		2.21603e+12
a11-c8	5076.75		-nan
a11-c9	5095.72		5.97218e+11
a11-c12	5108.31		-nan
a11-c13	5117.27		-nan
a11-d8	7203.69		-nan
a11-d9	7220.55		-nan
a11-d12	7231.74		2.76998e+10
a11-d13	7239.7		-nan
a11-e8	9098.46		-nan
a11-e9	9113.52		-nan
a11-e12	9123.5		-nan
a11-e13	9130.62		1.57621e+12
a11-f9	10807.2		-nan
a11-f12	10816.1		-nan
a11-f13	10822.5		-nan
a11-g8	12316.4		-nan
a11-g9	12328.5		2.65973e+11
a11-g12	12336.6		-nan
a11-g13	12342.3		-nan
a11-h9	13700.2		-nan
a11-h12	13707.5		1.67967e+10
a11-h13	13712.6		-nan
a11-i8	14931.2		-nan
a11-i9	14941.2		1.94171e+11
a11-i12	14947.8		-nan
a11-i13	14952.4		9.91245e+11
a11-j9	16067.5		-nan
a11-j12	16073.5		1.31035e+10
a11-j13	16077.8		-nan
a11-k8	17084.8		-nan
a11-k9	17093		1.47765e+11
a11-k12	17098.5		-nan
a11-k13	17102.4		7.99533e+11
a11-l8	18021.8		-nan
a11-l9	18029.3		-nan
a11-l12	18034.3		1.12785e+10
a11-l13	18037.9		-nan
a11-m9	18886.4		-nan
a11-m12	18891		-nan
a11-m13	18894.3		6.58471e+11
a11-n9	19673.1		1.06518e+11
a11-n12	19677.3		-nan
a11-n13	19680.3		-nan
a11-o8	20390.9		-nan
a11-o9	20396.7		9.59538e+10
a11-o12	20400.6		8.56606e+09
a11-o13	20403.4		-nan
a11-p8	21058.6		-nan
a11-p9	21064		-nan
a11-p12	21067.6		7.71393e+09
a11-p13	21070.2		5.04563e+11
a11-q8	21675.6		-nan
a11-q9	21680.6		-nan
a11-q12	21683.9		-nan
a11-q13	21686.3		4.62858e+11
a11-r8	22246.9		-nan
a11-r9	22251.5		-nan
a11-r12	22254.5		-nan
a11-r13	22256.7		-nan
a12-a14	11.5085		1.60198e+06
a12-b10	2699.57		-nan
a12-b11	2713.79		-nan
a12-b14	2723.92		2.45424e+12
a12-c10	5095.72		5.07985e+11
a12-c11	5108.31		-nan
a12-c14	5117.27		-nan
a12-d10	7220.55		-nan
a12-d11	7231.74		4.573e+09
a12-d14	7239.7		-nan
a12-d15	7245.67		-nan
a12-e10	9113.52		-nan
a12-e11	9123.5		-nan
a12-e14	9130.62		1.7286e+12
a12-e15	9135.94		-nan
a12-f10	10807.2		-nan
a12-f11	10816.1		-nan
a12-f14	10822.5		-nan
a12-g10	12328.5		2.09652e+11
a12-g11	12336.6		-nan
a12-g14	12342.3		-nan
a12-g15	12346.6		-nan
a12-h10	13700.2		-nan
a12-h11	13707.5		2.18761e+09
a12-h14	13712.6		-nan
a12-h15	13716.5		-nan
a12-i10	14941.2		1.53823e+11
a12-i11	14947.8		-nan
a12-i14	14952.4		1.07901e+12
a12-i15	14956		-nan
a12-j10	16067.5		-nan
a12-j11	16073.5		1.75295e+09
a12-j14	16077.8		-nan
a12-k10	17093		1.14789e+11
a12-k11	17098.5		-nan
a12-k14	17102.4		8.73375e+11
a12-k15	17105.3		-nan
a12-l10	18029.3		-nan
a12-l11	18034.3		1.19682e+09
a12-l14	18037.9		-nan
a12-m10	18886.4		-nan
a12-m11	18891		-nan
a12-m14	18894.3		7.22762e+11
a12-m15	18896.7		-nan
a12-n10	19673.1		8.0007e+10
a12-n11	19677.3		-nan
a12-n14	19680.3		-nan
a12-o10	20396.7		7.20379e+10
a12-o11	20400.6		8.56488e+08
a12-o14	20403.4		-nan
a12-o15	20405.5		-nan
a12-p10	21064		-nan
a12-p11	21067.6		8.12318e+08
a12-p14	21070.2		5.51489e+11
a12-p15	21072.1		-nan
a12-q10	21680.6		-nan
a12-q11	21683.9		-nan
a12-q14	21686.3		5.05443e+11
a12-r10	22251.5		-nan
a12-r11	22254.5		-nan
a12-r14	22256.7		-nan
a13-a15	8.6144		683192
a13-b10	2688.06		-nan
a13-b11	2702.28		-nan
a13-b14	2712.41		2.76674e+10
a13-b15	2719.99		2.48803e+12
a13-c11	5096.8		-nan
a13-c14	5105.76		-nan
a13-c15	5112.47		2.26102e+12
a13-d10	7209.04		-nan
a13-d11	7220.23		3.81818e+11
a13-d14	7228.19		-nan
a13-d15	7234.16		-nan
a13-e10	9102.01		-nan
a13-e11	9111.99		-nan
a13-e14	9119.11		1.863e+10
a13-e15	9124.43		-nan
a13-f10	10795.7		-nan
a13-f11	10804.6		-nan
a13-f14	10811		-nan
a13-f15	10815.8		1.53327e+12
a13-g11	12325.1		-nan
a13-g14	12330.8		-nan
a13-g15	12335.1		-nan
a13-h10	13688.7		-nan
a13-h11	13695.9		1.74913e+11
a13-h14	13701.1		-nan
a13-h15	13705		-nan
a13-i11	14936.2		-nan
a13-i14	14940.9		1.15859e+10
a13-i15	14944.5		-nan
a13-j10	16056		-nan
a13-j11	16062		1.27335e+11
a13-j14	16066.3		-nan
a13-j15	16069.5		9.75831e+11
a13-k11	17087		-nan
a13-k14	17090.9		9.642e+09
a13-k15	17093.8		-nan
a13-l10	18017.8		-nan
a13-l11	18022.8		9.88835e+10
a13-l14	18026.3		-nan
a13-l15	18029		7.90471e+11
a13-m10	18874.9		-nan
a13-m11	18879.5		-nan
a13-m14	18882.8		8.17683e+09
a13-m15	18885.2		-nan
a13-n11	19665.8		-nan
a13-n14	19668.8		-nan
a13-n15	19671		6.52605e+11
a13-o11	20389.1		7.0915e+10
a13-o14	20391.9		-nan
a13-o15	20393.9		-nan
a13-p10	21052.5		-nan
a13-p11	21056.1		6.36437e+10
a13-p14	21058.6		5.90368e+09
a13-p15	21060.6		-nan
a13-q10	21669.1		-nan
a13-q11	21672.4		-nan
a13-q14	21674.8		5.2899e+09
a13-q15	21676.5		4.9487e+11
a13-r10	22240		-nan
a13-r11	22243		-nan
a13-r14	22245.2		-nan
a13-r15	22246.9		4.5153e+11
a14-a16	8.6144		658611
a14-b12	2702.28		-nan
a14-b13	2712.41		5.29909e+09
a14-b16	2719.99		2.75009e+12
a14-c12	5096.8		-nan
a14-c13	5105.76		-nan
a14-c16	5112.47		2.48879e+12
a14-d12	7220.23		3.11547e+11
a14-d13	7228.19		-nan
a14-d16	7234.16		-nan
a14-e12	9111.99		-nan
a14-e13	9119.11		2.46831e+09
a14-e16	9124.43		-nan
a14-e17	9128.57		-nan
a14-f12	10804.6		-nan
a14-f13	10811		-nan
a14-f16	10815.8		1.67106e+12
a14-f17	10819.5		-nan
a14-g12	12325.1		-nan
a14-g13	12330.8		-nan
a14-g16	12335.1		-nan
a14-h12	13695.9		1.35784e+11
a14-h13	13701.1		-nan
a14-h16	13705		-nan
a14-h17	13708		-nan
a14-i12	14936.2		-nan
a14-i13	14940.9		1.16485e+09
a14-i16	14944.5		-nan
a14-i17	14947.2		-nan
a14-j12	16062		9.84279e+10
a14-j13	16066.3		-nan
a14-j16	16069.5		1.04493e+12
a14-j17	16072		-nan
a14-k12	17087		-nan
a14-k13	17090.9		8.0974e+08
a14-k16	17093.8		-nan
a14-l12	18022.8		7.3973e+10
a14-l13	18026.3		-nan
a14-l16	18029		8.50915e+11
a14-l17	18031.1		-nan
a14-m12	18879.5		-nan
a14-m13	18882.8		5.7105e+08
a14-m16	18885.2		-nan
a14-n12	19665.8		-nan
a14-n13	19668.8		-nan
a14-n16	19671		7.02261e+11
a14-n17	19672.7		-nan
a14-o12	20389.1		5.21367e+10
a14-o13	20391.9		-nan
a14-o16	20393.9		-nan
a14-p12	21056.1		4.69063e+10
a14-p13	21058.6		4.83592e+08
a14-p16	21060.6		-nan
a14-p17	21062		-nan
a14-q12	21672.4		-nan
a14-q13	21674.8		4.71295e+08
a14-q16	21676.5		5.32283e+11
a14-q17	21677.9		-nan
a14-r12	22243		-nan
a14-r13	22245.2		-nan
a14-r16	22246.9		4.8706e+11
a15-a17	6.69105		313264
a15-b12	2693.67		-nan
a15-b13	2703.79		5.65713e+11
a15-b16	2711.38		2.33382e+10
a15-b17	2717.26		2.77714e+12
a15-c12	5088.18		-nan
a15-c13	5097.14		-nan
a15-c16	5103.85		2.09119e+10
a15-c17	5109.06		2.51235e+12
a15-d13	7219.58		-nan
a15-d16	7225.54		-nan
a15-d17	7230.17		2.19291e+12
a15-e12	9103.38		-nan
a15-e13	9110.49		2.39074e+11
a15-e16	9115.82		-nan
a15-e17	9119.95		-nan
a15-f12	10796		-nan
a15-f13	10802.4		-nan
a15-f16	10807.1		1.42389e+10
a15-f17	10810.8		-nan
a15-g12	12316.4		-nan
a15-g13	12322.2		-nan
a15-g16	12326.5		-nan
a15-g17	12329.8		1.48546e+12
a15-h13	13692.5		-nan
a15-h16	13696.4		-nan
a15-h17	13699.4		-nan
a15-i12	14927.6		-nan
a15-i13	14932.3		1.11899e+11
a15-i16	14935.8		-nan
a15-i17	14938.6		-nan
a15-j13	16057.7		-nan
a15-j16	16060.9		8.51515e+09
a15-j17	16063.4		-nan
a15-k12	17078.4		-nan
a15-k13	17082.3		8.31227e+10
a15-k16	17085.2		-nan
a15-k17	17087.4		9.38276e+11
a15-l13	18017.7		-nan
a15-l16	18020.4		7.19206e+09
a15-l17	18022.5		-nan
a15-m12	18870.9		-nan
a15-m13	18874.1		6.51572e+10
a15-m16	18876.6		-nan
a15-m17	18878.5		7.61972e+11
a15-n12	19657.1		-nan
a15-n13	19660.1		-nan
a15-n16	19662.4		5.80848e+09
a15-n17	19664.1		-nan
a15-o13	20383.3		-nan
a15-o16	20385.3		-nan
a15-o17	20386.9		6.25279e+11
a15-p13	21050		4.62374e+10
a15-p16	21051.9		-nan
a15-p17	21053.4		-nan
a15-q12	21663.8		-nan
a15-q13	21666.1		4.14704e+10
a15-q16	21667.9		4.02147e+09
a15-q17	21669.3		-nan
a15-r12	22234.4		-nan
a15-r13	22236.6		-nan
a15-r16	22238.2		3.57762e+09
a15-r17	22239.5		4.65679e+11
a16-a18	6.69105		299971
a16-b14	2703.79		4.87016e+11
a16-b15	2711.38		3.48495e+09
a16-b18	2717.26		3.06436e+12
a16-c14	5097.14		-nan
a16-c15	5103.85		2.47441e+09
a16-c18	5109.06		2.75068e+12
a16-d14	7219.58		-nan
a16-d15	7225.54		-nan
a16-d18	7230.17		2.38936e+12
a16-e14	9110.49		1.92486e+11
a16-e15	9115.82		-nan
a16-e18	9119.95		-nan
a16-f14	10802.4		-nan
a16-f15	10807.1		1.04102e+09
a16-f18	10810.8		-nan
a16-f19	10813.8		-nan
a16-g14	12322.2		-nan
a16-g15	12326.5		-nan
