# Z = 53, A = 127 amu, m = 206.768 au
Line	DeltaE (eV)	W_12 (s^-1)
U2-V1	10618.6		4.95948e+12
U2-V4	10989.5		8.05031e+12
U2-W1	18871		3.71798e+12
U2-W4	19162.4		6.80123e+12
U2-X1	25411.2		2.80524e+12
U2-X4	25644.4		5.52632e+12
U2-Y1	30682		2.21295e+12
U2-Y4	30871.5		4.50829e+12
U2-Z1	34991.9		1.7609e+12
U2-Z4	35147.9		3.70343e+12
U2-[1	38560.9		1.42247e+12
U2-[4	38690.9		3.08174e+12
U2-\1	41549.6		1.17007e+12
U2-\4	41659.1		2.59473e+12
U2-]1	44077.3		-nan
U2-]4	44170.4		2.2054e+12
U2-^1	46234.2		-nan
U2-^4	46313.9		-nan
U3-U5	151.888		3.93209e+08
U3-V1	10136.6		1.24292e+13
U3-V4	10507.5		1.95147e+12
U3-V5	10624.4		1.10028e+13
U3-W1	18388.9		9.03012e+12
U3-W4	18680.4		1.56804e+12
U3-W5	18772.3		8.99719e+12
U3-X1	24929.2		6.80295e+12
U3-X4	25162.3		1.2544e+12
U3-X5	25235.9		7.18073e+12
U3-Y1	30200		5.28085e+12
U3-Y4	30389.5		1.00269e+12
U3-Y5	30449.3		5.84111e+12
U3-Z1	34509.9		4.18897e+12
U3-Z4	34665.9		8.17058e+11
U3-Z5	34715.1		4.77262e+12
U3-[1	38078.9		3.39878e+12
U3-[4	38208.9		6.78825e+11
U3-[5	38250		3.94539e+12
U3-\1	41067.6		2.80707e+12
U3-\4	41177.1		5.70875e+11
U3-\5	41211.7		3.30507e+12
U3-]1	43595.3		-nan
U3-]4	43688.3		4.83997e+11
U3-]5	43717.7		2.80066e+12
U3-^1	45752.2		-nan
U3-^4	45831.9		-nan
U3-^5	45857.1		2.39574e+12
U4-U6	151.888		3.77139e+08
U4-V2	10136.6		9.83857e+12
U4-V3	10507.5		7.52939e+11
U4-V6	10624.4		1.37045e+13
U4-W2	18388.9		6.91001e+12
U4-W3	18680.4		5.43206e+11
U4-W6	18772.3		1.12712e+13
U4-X2	24929.2		5.06041e+12
U4-X3	25162.3		3.96762e+11
U4-X6	25235.9		9.04743e+12
U4-Y2	30200		3.88934e+12
U4-Y3	30389.5		3.09864e+11
U4-Y6	30449.3		7.32413e+12
U4-Z2	34509.9		3.04539e+12
U4-Z3	34665.9		2.43085e+11
U4-Z6	34715.1		5.98595e+12
U4-[2	38078.9		2.43651e+12
U4-[3	38208.9		1.93239e+11
U4-[6	38250		4.96083e+12
U4-\2	41067.6		1.98982e+12
U4-\3	41177.1		1.56905e+11
U4-\6	41211.7		4.1619e+12
U4-]2	43595.3		-nan
U4-]3	43688.3		1.30005e+11
U4-]6	43717.7		3.52632e+12
U4-^2	45752.2		-nan
U4-^3	45831.9		-nan
U4-^6	45857.1		3.01292e+12
U5-U7	74.9683		4.86223e+07
U5-V3	10355.6		7.38868e+12
U5-V6	10472.5		1.02656e+12
U5-V7	10530.2		1.50024e+13
U5-W3	18528.5		5.27034e+12
U5-W6	18620.5		8.28862e+11
U5-W7	18665.9		1.22453e+13
U5-X3	25010.4		3.89751e+12
U5-X6	25084		6.65116e+11
U5-X7	25120.4		9.76513e+12
U5-Y3	30237.6		2.97852e+12
U5-Y6	30297.4		5.29923e+11
U5-Y7	30326.9		7.92453e+12
U5-Z3	34514		2.33313e+12
U5-Z6	34563.3		4.32048e+11
U5-Z7	34587.6		6.46512e+12
U5-[3	38057		1.87475e+12
U5-[6	38098.1		3.59437e+11
U5-[7	38118.4		5.33915e+12
U5-\3	41025.2		1.53664e+12
U5-\6	41059.8		3.02318e+11
U5-\7	41076.9		4.46821e+12
U5-]2	43443.4		-nan
U5-]3	43536.5		1.27802e+12
U5-]6	43565.9		2.56048e+11
U5-]7	43580.4		3.78218e+12
U5-^2	45600.3		-nan
U5-^3	45680		-nan
U5-^6	45705.2		2.18242e+11
U5-^7	45717.7		3.2317e+12
U6-U8	74.9683		4.56306e+07
U6-V4	10355.6		5.64302e+12
U6-V5	10472.5		2.43027e+11
U6-V8	10530.2		1.8467e+13
U6-W4	18528.5		3.84517e+12
U6-W5	18620.5		1.67213e+11
U6-W8	18665.9		1.49687e+13
U6-X4	25010.4		2.73971e+12
U6-X5	25084		1.17469e+11
U6-X8	25120.4		1.18841e+13
U6-Y4	30237.6		2.06239e+12
U6-Y5	30297.4		9.04649e+10
U6-Y8	30326.9		9.53571e+12
U6-Z4	34514		1.58759e+12
U6-Z5	34563.3		6.96579e+10
U6-Z8	34587.6		7.73968e+12
U6-[4	38057		1.25273e+12
U6-[5	38098.1		5.42763e+10
U6-[8	38118.4		6.37622e+12
U6-\4	41025.2		1.01179e+12
U6-\5	41059.8		4.33776e+10
U6-\8	41076.9		5.32132e+12
U6-]4	43536.5		8.32739e+11
U6-]5	43565.9		3.55605e+10
U6-]8	43580.4		4.48808e+12
U6-^4	45680		-nan
U6-^5	45705.2		2.97433e+10
U6-^8	45717.7		3.81964e+12
U7-U9	44.7424		1.00616e+07
U7-V5	10397.5		5.10139e+12
U7-V8	10455.3		6.96934e+11
U7-V9	10489.7		1.92644e+13
U7-W5	18545.5		3.48252e+12
U7-W8	18590.9		5.58808e+11
U7-W9	18618		1.55675e+13
U7-X5	25009.1		2.49676e+12
U7-X8	25045.4		4.45022e+11
U7-X9	25067.1		1.23134e+13
U7-Y5	30222.4		1.86337e+12
U7-Y8	30252		3.51602e+11
U7-Y9	30269.6		9.90697e+12
U7-Z5	34488.3		1.43383e+12
U7-Z8	34512.6		2.85415e+11
U7-Z9	34527.2		8.03092e+12
U7-[5	38023.1		1.13648e+12
U7-[8	38043.4		2.36504e+11
U7-[9	38055.5		6.59936e+12
U7-\5	40984.8		9.21312e+11
U7-\8	41001.9		1.97991e+11
U7-\9	41012.1		5.49899e+12
U7-]5	43490.9		7.59222e+11
U7-]8	43505.4		1.66879e+11
U7-]9	43514.1		4.63636e+12
U7-^4	45605		-nan
U7-^5	45630.3		6.33704e+11
U7-^8	45642.7		1.41615e+11
U7-^9	45650.1		3.9474e+12
U8-U10	44.7424		9.2054e+06
U8-V6	10397.5		3.78253e+12
U8-V7	10455.3		9.94114e+10
U8-V10	10489.7		2.35285e+13
U8-W6	18545.5		2.44126e+12
U8-W7	18590.9		6.45734e+10
U8-W10	18618		1.85949e+13
U8-X6	25009.1		1.67427e+12
U8-X7	25045.4		4.34119e+10
U8-X10	25067.1		1.44666e+13
U8-Y6	30222.4		1.22452e+12
U8-Y7	30252		3.27685e+10
U8-Y10	30269.6		1.14189e+13
U8-Z6	34488.3		9.21846e+11
U8-Z7	34512.6		2.46237e+10
U8-Z10	34527.2		9.14879e+12
U8-[6	38023.1		7.14933e+11
U8-[7	38043.4		1.87397e+10
U8-[10	38055.5		7.45545e+12
U8-\6	40984.8		5.69535e+11
U8-\7	41001.9		1.47172e+10
U8-\10	41012.1		6.16404e+12
U8-]6	43490.9		4.63483e+11
U8-]7	43505.4		1.19289e+10
U8-]10	43514.1		5.15737e+12
U8-^6	45630.3		3.83479e+11
U8-^7	45642.7		9.90543e+09
U8-^10	45650.1		4.35948e+12
U9-U11	29.7453		2.76653e+06
U9-V7	10410.5		3.59267e+12
U9-V10	10445		5.39287e+11
U9-V11	10467.9		2.41058e+13
U9-W7	18546.1		2.31811e+12
U9-W10	18573.2		4.23105e+11
U9-W11	18591.3		1.90202e+13
U9-X7	25000.7		1.59799e+12
U9-X10	25022.4		3.30019e+11
U9-X11	25036.8		1.47657e+13
U9-Y7	30207.2		1.15819e+12
U9-Y10	30224.9		2.57068e+11
U9-Y11	30236.6		1.1677e+13
U9-Z7	34467.9		8.72388e+11
U9-Z10	34482.4		2.06471e+11
U9-Z11	34492.1		9.3456e+12
U9-[7	37998.6		6.79978e+11
U9-[10	38010.8		1.69205e+11
U9-[11	38018.8		7.60291e+12
U9-\7	40957.1		5.43543e+11
U9-\10	40967.3		1.40127e+11
U9-\11	40974.1		6.28069e+12
U9-]7	43460.7		4.42568e+11
U9-]10	43469.4		1.17008e+11
U9-]11	43475.1		5.25501e+12
U9-^7	45598		3.65642e+11
U9-^10	45605.4		9.85539e+10
U9-^11	45610.3		4.4439e+12
U10-U12	29.7453		2.45061e+06
U10-V8	10410.5		2.57159e+12
U10-V9	10445		4.50955e+10
U10-V12	10467.9		2.92656e+13
U10-W8	18546.1		1.55024e+12
U10-W9	18573.2		2.73057e+10
U10-W12	18591.3		2.21406e+13
U10-X8	25000.7		1.01509e+12
U10-X9	25022.4		1.75277e+10
U10-X12	25036.8		1.66488e+13
U10-Y8	30207.2		7.15994e+11
U10-Y9	30224.9		1.28077e+10
U10-Y12	30236.6		1.2791e+13
U10-Z8	34467.9		5.24712e+11
U10-Z9	34482.4		9.31713e+09
U10-Z12	34492.1		1.00338e+13
U10-[8	37998.6		3.98741e+11
U10-[9	38010.8		6.91825e+09
U10-[12	38018.8		8.03473e+12
U10-\8	40957.1		3.12499e+11
U10-\9	40967.3		5.34891e+09
U10-\12	40974.1		6.54529e+12
U10-]8	43460.7		2.5084e+11
U10-]9	43469.4		4.29243e+09
U10-]12	43475.1		5.40827e+12
U10-^8	45598		2.05109e+11
U10-^9	45605.4		3.53756e+09
U10-^12	45610.3		4.52364e+12
U11-U13	21.211		902317
U11-V9	10415.3		2.49249e+12
U11-V12	10438.2		4.51931e+11
U11-V13	10454.5		2.97267e+13
U11-W9	18543.5		1.50158e+12
U11-W12	18561.5		3.40054e+11
U11-W13	18574.4		2.24667e+13
U11-X9	24992.6		9.87164e+11
U11-X12	25007.1		2.56175e+11
U11-X13	25017.3		1.68716e+13
U11-Y9	30195.1		6.90672e+11
U11-Y12	30206.8		1.94624e+11
U11-Y13	30215.2		1.29804e+13
U11-Z9	34452.7		5.06798e+11
U11-Z12	34462.3		1.53219e+11
U11-Z13	34469.2		1.01711e+13
U11-[9	37981		3.86968e+11
U11-[12	37989.1		1.23289e+11
U11-[13	37994.8		8.13475e+12
U11-\9	40937.6		3.0409e+11
U11-\12	40944.4		1.00473e+11
U11-\13	40949.2		6.62452e+12
U11-]9	43439.6		2.44055e+11
U11-]12	43445.4		8.27882e+10
U11-]13	43449.5		5.47526e+12
U11-^9	45575.7		1.9919e+11
U11-^12	45580.6		6.89906e+10
U11-^13	45584.1		4.58181e+12
U12-U14	21.211		764551
U12-V10	10415.3		1.70251e+12
U12-V11	10438.2		2.12657e+10
U12-V14	10454.5		3.59153e+13
U12-W10	18543.5		9.44617e+11
U12-W11	18561.5		1.18385e+10
U12-W14	18574.4		2.5327e+13
U12-X10	24992.6		5.84432e+11
U12-X11	25007.1		7.18195e+09
U12-X14	25017.3		1.80629e+13
U12-Y10	30195.1		3.9479e+11
U12-Y11	30206.8		5.04451e+09
U12-Y14	30215.2		1.332e+13
U12-Z10	34452.7		2.80067e+11
U12-Z11	34462.3		3.53098e+09
U12-Z14	34469.2		1.01187e+13
U12-[10	37981		2.07568e+11
U12-[11	37989.1		2.54702e+09
U12-[14	37994.8		7.89415e+12
U12-\10	40937.6		1.59423e+11
U12-\11	40944.4		1.93302e+09
U12-\14	40949.2		6.29358e+12
U12-]10	43439.6		1.2583e+11
U12-]11	43445.4		1.53226e+09
U12-]14	43449.5		5.10777e+12
U12-^10	45575.7		1.01428e+11
U12-^11	45580.6		1.25059e+09
U12-^14	45584.1		4.20854e+12
U13-U15	15.8907		325067
U13-V11	10417		1.66715e+12
U13-V14	10433.3		3.99556e+11
U13-V15	10445.5		3.63084e+13
U13-W11	18540.3		9.24383e+11
U13-W14	18553.2		2.80571e+11
U13-W15	18562.8		2.55863e+13
U13-X11	24985.8		5.73714e+11
U13-X14	24996.1		2.00244e+11
U13-X15	25003.8		1.82332e+13
U13-Y11	30185.6		3.84701e+11
U13-Y14	30194		1.4638e+11
U13-Y15	30200.3		1.34575e+13
U13-Z11	34441.1		2.73488e+11
U13-Z14	34448		1.11656e+11
U13-Z15	34453.2		1.02134e+13
U13-[11	37967.9		2.03627e+11
U13-[14	37973.6		8.74043e+10
U13-[15	37977.9		7.9619e+12
U13-\11	40923.2		1.56696e+11
U13-\14	40928		6.9611e+10
U13-\15	40931.6		6.34734e+12
U13-]11	43424.2		1.23563e+11
U13-]14	43428.3		5.63079e+10
U13-]15	43431.4		5.15314e+12
U13-^11	45559.4		9.93679e+10
U13-^14	45562.9		4.62366e+10
U13-^15	45565.6		4.24746e+12
U14-U16	15.8907		257399
U14-V12	10417		1.06538e+12
U14-V13	10433.3		9.94593e+09
U14-V16	10445.5		4.3691e+13
U14-W12	18540.3		5.33965e+11
U14-W13	18553.2		4.99588e+09
U14-W16	18562.8		2.76077e+13
U14-X12	24985.8		3.08134e+11
U14-X13	24996.1		2.83391e+09
U14-X16	25003.8		1.81845e+13
U14-Y12	30185.6		1.97436e+11
U14-Y13	30194		1.88783e+09
U14-Y16	30200.3		1.26288e+13
U14-Z12	34441.1		1.34633e+11
U14-Z13	34448		1.2615e+09
U14-Z16	34453.2		9.15922e+12
U14-[12	37967.9		9.67787e+10
U14-[13	37973.6		8.81708e+08
U14-[16	37977.9		6.8857e+12
U14-\12	40923.2		7.25116e+10
U14-\13	40928		6.56024e+08
U14-\16	40931.6		5.32636e+12
U14-]12	43424.2		5.60581e+10
U14-]13	43428.3		5.12493e+08
U14-]16	43431.4		4.21661e+12
U14-^12	45559.4		4.44001e+10
U14-^13	45562.9		4.12773e+08
U14-^16	45565.6		3.40311e+12
U15-U17	12.3498		121850
U15-V13	10417.4		1.04942e+12
U15-V16	10429.6		3.67075e+11
U15-V17	10439.2		4.4042e+13
U15-W13	18537.3		5.25678e+11
U15-W16	18546.9		2.31142e+11
U15-W17	18554.4		2.78151e+13
U15-X13	24980.2		3.04033e+11
U15-X16	24987.9		1.52203e+11
U15-X17	24993.9		1.83122e+13
U15-Y13	30178.1		1.9359e+11
U15-Y16	30184.4		1.05042e+11
U15-Y17	30189.2		1.27237e+13
U15-Z13	34432.1		1.32386e+11
U15-Z16	34437.3		7.64749e+10
U15-Z17	34441.3		9.22108e+12
U15-[13	37957.7		9.55479e+10
U15-[16	37962		5.75865e+10
U15-[17	37965.4		6.92935e+12
U15-\13	40912.1		7.16518e+10
U15-\16	40915.8		4.44517e+10
U15-\17	40918.6		5.36078e+12
U15-]13	43412.4		5.52989e+10
U15-]16	43415.5		3.50753e+10
U15-]17	43417.9		4.24513e+12
U15-^13	45547		4.36835e+10
U15-^16	45549.7		2.82338e+10
U15-^17	45551.7		3.42689e+12
U16-U18	12.3498		85520.4
U16-V14	10417.4		6.05137e+11
U16-V15	10429.6		4.37907e+09
U16-V18	10439.2		5.28179e+13
U16-W14	18537.3		2.67018e+11
U16-W15	18546.9		1.93445e+09
U16-W18	18554.4		2.80728e+13
U16-X14	24980.2		1.41216e+11
U16-X15	24987.9		1.00956e+09
U16-X18	24993.9		1.64192e+13
U16-Y14	30178.1		8.47512e+10
U16-Y15	30184.4		6.2737e+08
U16-Y18	30189.2		1.04568e+13
U16-Z14	34432.1		5.50403e+10
U16-Z15	34437.3		3.96868e+08
U16-Z18	34441.3		7.10301e+12
U16-[14	37957.7		3.80939e+10
U16-[15	37962		2.67902e+08
U16-[18	37965.4		5.07232e+12
U16-\14	40912.1		2.76762e+10
U16-\15	40915.8		1.94778e+08
U16-\18	40918.6		3.76512e+12
U16-]14	43412.4		2.08536e+10
U16-]15	43415.5		1.49199e+08
U16-]18	43417.9		2.88217e+12
U16-^14	45547		1.61632e+10
U16-^15	45549.7		1.17847e+08
U16-^18	45551.7		2.26245e+12
U17-U19	9.87424		44002.2
U17-V15	10417.3		5.98287e+11
U17-V18	10426.8		3.47098e+11
U17-V19	10434.4		5.31423e+13
U17-W15	18534.5		2.63882e+11
U17-W18	18542		1.83926e+11
U17-W19	18548		2.8234e+13
U17-X15	24975.6		1.39754e+11
U17-X18	24981.6		1.07468e+11
U17-X19	24986.4		1.65087e+13
U17-Y15	30172		8.34614e+10
U17-Y18	30176.9		6.81571e+10
U17-Y19	30180.8		1.0516e+13
U17-Z15	34424.9		5.4379e+10
U17-Z18	34429		4.6432e+10
U17-Z19	34432.2		7.13932e+12
U17-[15	37949.7		3.77521e+10
U17-[18	37953		3.31591e+10
U17-[19	37955.7		5.0974e+12
U17-\15	40903.4		2.74209e+10
U17-\18	40906.2		2.45507e+10
U17-\19	40908.5		3.78439e+12
U17-]15	43403.1		2.06143e+10
U17-]18	43405.5		1.87436e+10
U17-]19	43407.4		2.89751e+12
U17-^15	45537.3		1.59366e+10
U17-^18	45539.4		1.46901e+10
U17-^19	45541		2.27468e+12
U18-U20	9.87424		23103.3
U18-V16	10417.3		2.88286e+11
U18-V17	10426.8		1.6638e+09
U18-V20	10434.4		6.35483e+13
U18-W16	18534.5		1.07818e+11
U18-W17	18542		6.2241e+08
U18-W20	18548		2.52854e+13
U18-X16	24975.6		5.097e+10
U18-X17	24981.6		2.91585e+08
U18-X20	24986.4		1.23295e+13
U18-Y16	30172		2.81615e+10
U18-Y17	30176.9		1.65626e+08
U18-Y20	30180.8		6.92304e+12
U18-Z16	34424.9		1.72001e+10
U18-Z17	34429		9.82195e+07
U18-Z20	34432.2		4.28791e+12
U18-[16	37949.7		1.13497e+10
U18-[17	37953		6.36698e+07
U18-[20	37955.7		2.85305e+12
U18-\16	40903.4		7.93298e+09
U18-\17	40906.2		4.49124e+07
U18-\20	40908.5		2.00311e+12
U18-]16	43403.1		5.78906e+09
U18-]17	43405.5		3.34352e+07
U18-]20	43407.4		1.46623e+12
U18-^16	45537.3		4.36864e+09
U18-^17	45539.4		2.56685e+07
U18-^20	45541		1.10956e+12
U19-U21	8.07541		12705
U19-V17	10416.9		2.85729e+11
U19-V20	10424.5		3.35655e+11
U19-V21	10430.8		6.38562e+13
U19-W17	18532.2		1.06827e+11
U19-W20	18538.1		1.33188e+11
U19-W21	18543		2.54001e+13
U19-X17	24971.7		5.05381e+10
U19-X20	24976.5		6.48534e+10
U19-X21	24980.4		1.2383e+13
U19-Y17	30167		2.78244e+10
U19-Y20	30170.9		3.63174e+10
U19-Y21	30174.1		6.95345e+12
U19-Z17	34419.1		1.70491e+10
U19-Z20	34422.3		2.25324e+10
U19-Z21	34424.9		4.30521e+12
U19-[17	37943.1		1.12711e+10
U19-[20	37945.8		1.49769e+10
U19-[21	37948		2.86449e+12
U19-\17	40896.3		7.86849e+09
U19-\20	40898.6		1.04901e+10
U19-\21	40900.4		2.01142e+12
U19-]17	43395.7		5.72802e+09
U19-]20	43397.6		7.66527e+09
U19-]21	43399.1		1.47245e+12
U19-^17	45529.5		4.31357e+09
U19-^20	45531.1		5.79711e+09
U19-^21	45532.5		1.11425e+12
U20-V18	10416.9		9.20469e+10
U20-V19	10424.5		4.3345e+08
U20-V22	10430.8		7.61722e+13
U20-W18	18532.2		2.74401e+10
U20-W19	18538.1		1.2917e+08
U20-W22	18543		1.70385e+13
U20-X18	24971.7		1.11689e+10
U20-X19	24976.5		5.22905e+07
U20-X22	24980.4		6.16558e+12
U20-Y18	30167		5.54252e+09
U20-Y19	30170.9		2.64494e+07
U20-Y22	30174.1		2.86564e+12
U20-Z18	34419.1		3.12815e+09
U20-Z19	34422.3		1.45071e+07
U20-Z22	34424.9		1.55566e+12
U20-[18	37943.1		1.9419e+09
U20-[19	37945.8		8.93347e+06
U20-[22	37948		9.38867e+11
U20-\18	40896.3		1.29239e+09
U20-\19	40898.6		6.03821e+06
U20-\22	40900.4		6.11518e+11
U20-]18	43395.7		9.06056e+08
U20-]19	43397.6		4.31409e+06
U20-]22	43399.1		4.21831e+11
U20-^18	45529.5		6.61483e+08
U20-^19	45531.1		3.18491e+06
U20-^22	45532.5		3.04263e+11
U21-V19	10416.5		9.13895e+10
U21-V22	10422.7		3.30473e+11
U21-V23	10427.9		7.64706e+13
U21-W19	18530.1		2.72366e+10
U21-W22	18535		7.37293e+10
U21-W23	18539		1.7101e+13
U21-X19	24968.4		1.10889e+10
U21-X22	24972.3		2.66379e+10
U21-X23	24975.6		6.18736e+12
U21-Y19	30162.8		5.49033e+09
U21-Y22	30166		1.23582e+10
U21-Y23	30168.7		2.87568e+12
U21-Z19	34414.2		3.1073e+09
U21-Z22	34416.8		6.71276e+09
U21-Z23	34419		1.56079e+12
U21-[19	37937.7		1.93022e+09
U21-[22	37939.9		4.04514e+09
U21-[23	37941.8		9.41985e+11
U21-\19	40890.5		1.28236e+09
U21-\22	40892.4		2.62999e+09
U21-\23	40893.9		6.13595e+11
U21-]19	43389.5		8.97138e+08
U21-]22	43391.1		1.81261e+09
U21-]23	43392.4		4.23264e+11
U21-^19	45523.1		6.54153e+08
U21-^22	45524.4		1.30741e+09
U21-^23	45525.5		3.05276e+11
V1-V3	370.898		6.8738e+09
V1-W2	8252.37		5.14814e+12
V1-W3	8543.84		4.03948e+12
V1-X2	14792.6		4.1333e+12
V1-X3	15025.8		3.39686e+12
V1-Y2	20063.4		3.31017e+12
V1-Y3	20252.9		2.74893e+12
V1-Z2	24373.3		2.67145e+12
V1-Z3	24529.3		2.26775e+12
V1-[2	27942.3		2.1882e+12
V1-[3	28072.3		1.86997e+12
V1-\2	30931		1.82557e+12
V1-\3	31040.5		1.5579e+12
V1-]2	33458.8		-nan
V1-]3	33551.8		1.3154e+12
V1-^2	35615.6		-nan
V1-^3	35695.3		-nan
V2-V4	370.898		6.76724e+09
V2-W1	8252.37		3.3261e+12
V2-W4	8543.84		5.08958e+12
V2-X1	14792.6		2.53813e+12
V2-X4	15025.8		4.36086e+12
V2-Y1	20063.4		1.94173e+12
V2-Y4	20252.9		3.59062e+12
V2-Z1	24373.3		1.55347e+12
V2-Z4	24529.3		2.96388e+12
V2-[1	27942.3		1.24779e+12
V2-[4	28072.3		2.45941e+12
V2-\1	30931		1.01639e+12
V2-\4	31040.5		2.06682e+12
V2-]1	33458.8		-nan
V2-]4	33551.8		1.75625e+12
V2-^1	35615.6		-nan
V2-^4	35695.3		-nan
V3-V5	116.943		2.55677e+08
V3-W1	7881.48		8.32506e+12
V3-W4	8172.94		1.24074e+12
V3-W5	8264.88		6.98686e+12
V3-X1	14421.7		6.15292e+12
V3-X4	14654.9		1.01146e+12
V3-X5	14728.5		5.79694e+12
V3-Y1	19692.5		4.70316e+12
V3-Y4	19882		8.20749e+11
V3-Y5	19941.8		4.68645e+12
V3-Z1	24002.4		3.69525e+12
V3-Z4	24158.4		6.62962e+11
V3-Z5	24207.7		3.86127e+12
V3-[1	27571.4		2.96152e+12
V3-[4	27701.4		5.46158e+11
V3-[5	27742.5		3.18568e+12
V3-\1	30560.1		2.42696e+12
V3-\4	30669.6		4.58834e+11
V3-\5	30704.2		2.65748e+12
V3-]1	33087.9		-nan
V3-]4	33180.9		3.89506e+11
V3-]5	33210.3		2.24621e+12
V3-^1	35244.7		-nan
V3-^4	35324.4		-nan
V3-^5	35349.6		1.91947e+12
V4-V6	116.943		2.46999e+08
V4-W2	7881.48		6.72745e+12
V4-W3	8172.94		5.17228e+11
V4-W6	8264.88		8.5637e+12
V4-X2	14421.7		4.82134e+12
V4-X3	14654.9		3.8111e+11
V4-X6	14728.5		7.15933e+12
V4-Y2	19692.5		3.5869e+12
V4-Y3	19882		2.82624e+11
V4-Y6	19941.8		5.83326e+12
V4-Z2	24002.4		2.79642e+12
V4-Z3	24158.4		2.24381e+11
V4-Z6	24207.7		4.78463e+12
V4-[2	27571.4		2.21244e+12
V4-[3	27701.4		1.77681e+11
V4-[6	27742.5		3.95458e+12
V4-\2	30560.1		1.78693e+12
V4-\3	30669.6		1.4233e+11
V4-\6	30704.2		3.31243e+12
V4-]2	33087.9		-nan
V4-]3	33180.9		1.166e+11
V4-]6	33210.3		2.80612e+12
V4-^2	35244.7		-nan
V4-^3	35324.4		-nan
V4-^6	35349.6		2.39781e+12
V5-V7	57.7331		3.18616e+07
V5-W3	8056		5.06988e+12
V5-W6	8147.94		6.43023e+11
V5-W7	8193.34		9.388e+12
V5-X3	14537.9		3.69115e+12
V5-X6	14611.5		5.27763e+11
V5-X7	14647.9		7.79095e+12
V5-Y3	19765.1		2.77509e+12
V5-Y6	19824.9		4.30441e+11
V5-Y7	19854.4		6.30386e+12
V5-Z3	24041.5		2.14904e+12
V5-Z6	24090.7		3.4676e+11
V5-Z7	24115.1		5.18804e+12
V5-[3	27584.5		1.7021e+12
V5-[6	27625.5		2.86224e+11
V5-[7	27645.8		4.27857e+12
V5-\3	30552.7		1.38228e+12
V5-\6	30587.2		2.41097e+11
V5-\7	30604.3		3.56879e+12
V5-]2	32970.9		-nan
V5-]3	33063.9		1.1438e+12
V5-]6	33093.3		2.04825e+11
V5-]7	33107.9		3.01549e+12
V5-^2	35127.8		-nan
V5-^3	35207.5		-nan
V5-^6	35232.7		1.74774e+11
V5-^7	35245.2		2.57527e+12
V6-V8	57.7331		3.02406e+07
V6-W4	8056		3.97257e+12
V6-W5	8147.94		1.71472e+11
V6-W8	8193.34		1.13855e+13
V6-X4	14537.9		2.77556e+12
V6-X5	14611.5		1.21065e+11
V6-X8	14647.9		9.42185e+12
V6-Y4	19765.1		2.01473e+12
V6-Y5	19824.9		8.65286e+10
V6-Y8	19854.4		7.61709e+12
V6-Z4	24041.5		1.54139e+12
V6-Z5	24090.7		6.79556e+10
V6-Z8	24115.1		6.20795e+12
V6-[4	27584.5		1.20032e+12
V6-[5	27625.5		5.28368e+10
V6-[8	27645.8		5.10528e+12
V6-\4	30552.7		9.56925e+11
V6-\5	30587.2		4.14654e+10
V6-\8	30604.3		4.25695e+12
V6-]4	33063.9		7.80547e+11
V6-]5	33093.3		3.34509e+10
V6-]8	33107.9		3.59122e+12
V6-^4	35207.5		-nan
V6-^5	35232.7		2.77297e+10
V6-^8	35245.2		3.05733e+12
V7-V9	34.4601		6.66972e+06
V7-W5	8090.21		3.59619e+12
V7-W8	8135.61		4.30356e+11
V7-W9	8162.71		1.18856e+13
V7-X5	14553.8		2.51726e+12
V7-X8	14590.1		3.52248e+11
V7-X9	14611.8		9.80745e+12
V7-Y5	19767.1		1.83989e+12
V7-Y8	19796.7		2.86102e+11
V7-Y9	19814.3		7.8963e+12
V7-Z5	24033		1.39387e+12
V7-Z8	24057.4		2.28998e+11
V7-Z9	24071.9		6.45802e+12
V7-[5	27567.8		1.08584e+12
V7-[8	27588.1		1.88612e+11
V7-[9	27600.2		5.30224e+12
V7-\5	30529.5		8.70629e+11
V7-\8	30546.6		1.58505e+11
V7-\9	30556.8		4.40748e+12
V7-]5	33035.6		7.12956e+11
V7-]8	33050.1		1.34156e+11
V7-]9	33058.8		3.71228e+12
V7-^4	35149.8		-nan
V7-^5	35175		5.92406e+11
V7-^8	35187.4		1.1399e+11
V7-^9	35194.9		3.16051e+12
V8-V10	34.4601		6.20519e+06
V8-W6	8090.21		2.75104e+12
V8-W7	8135.61		7.24084e+10
V8-W10	8162.71		1.43134e+13
V8-X6	14553.8		1.83184e+12
V8-X7	14590.1		4.85662e+10
V8-X10	14611.8		1.16356e+13
V8-Y6	19767.1		1.28475e+12
V8-Y7	19796.7		3.33193e+10
V8-Y10	19814.3		9.26716e+12
V8-Z6	24033		9.57359e+11
V8-Z7	24057.4		2.57463e+10
V8-Z10	24071.9		7.45927e+12
V8-[6	27567.8		7.30352e+11
V8-[7	27588.1		1.95521e+10
V8-[10	27600.2		6.0737e+12
V8-\6	30529.5		5.72992e+11
V8-\7	30546.6		1.49882e+10
V8-\10	30556.8		5.02092e+12
V8-]6	33035.6		4.6141e+11
V8-]7	33050.1		1.18942e+10
V8-]10	33058.8		4.20347e+12
V8-^6	35175		3.79141e+11
V8-^7	35187.4		9.76641e+09
V8-^10	35194.9		3.55492e+12
V9-V11	22.9111		1.8651e+06
V9-W7	8101.15		2.61494e+12
V9-W10	8128.25		3.28459e+11
V9-W11	8146.27		1.4671e+13
