# Z = 13, A = 27 amu, m = 206.768 au
Line	DeltaE (eV)	W_12 (s^-1)
U15-Y17	1808.67		4.58165e+10
U15-Z13	2063.46		4.68377e+08
U15-Z16	2063.47		2.7692e+08
U15-Z17	2063.49		3.31987e+10
U15-[13	2274.65		3.37897e+08
U15-[16	2274.66		2.08739e+08
U15-[17	2274.67		2.49461e+10
U15-\13	2451.63		2.53335e+08
U15-\16	2451.64		1.61227e+08
U15-\17	2451.65		1.92998e+10
U15-]13	2601.4		1.95467e+08
U15-]16	2601.41		1.27252e+08
U15-]17	2601.42		1.52842e+10
U15-^13	2729.28		1.54352e+08
U15-^16	2729.29		1.02439e+08
U15-^17	2729.3		1.23389e+10
U16-U18	0.0444664		0.0668529
U16-V14	624.94		2.14685e+09
U16-V15	624.984		1.57691e+07
U16-V18	625.018		1.90419e+11
U16-W14	1111.34		9.4601e+08
U16-W15	1111.37		6.96171e+06
U16-W18	1111.4		1.01087e+11
U16-X14	1497.28		4.99536e+08
U16-X15	1497.3		3.62455e+06
U16-X18	1497.32		5.90998e+10
U16-Y14	1808.63		2.99526e+08
U16-Y15	1808.66		2.26016e+06
U16-Y18	1808.67		3.76325e+10
U16-Z14	2063.46		1.94275e+08
U16-Z15	2063.47		1.42715e+06
U16-Z18	2063.49		2.55602e+10
U16-[14	2274.65		1.34316e+08
U16-[15	2274.66		959633
U16-[18	2274.67		1.82526e+10
U16-\14	2451.63		9.75179e+07
U16-\15	2451.64		696345
U16-\18	2451.65		1.3549e+10
U16-]14	2601.4		7.34471e+07
U16-]15	2601.41		533685
U16-]18	2601.42		1.03719e+10
U16-^14	2729.28		5.69087e+07
U16-^15	2729.29		422366
U16-^18	2729.3		8.14185e+09
U17-U19	0.0355719		0.0344432
U17-V15	624.939		2.13057e+09
U17-V18	624.973		1.25267e+09
U17-V19	625.001		1.91666e+11
U17-W15	1111.33		9.38586e+08
U17-W18	1111.35		6.64822e+08
U17-W19	1111.37		1.01748e+11
U17-X15	1497.26		4.96536e+08
U17-X18	1497.28		3.88976e+08
U17-X19	1497.3		5.94795e+10
U17-Y15	1808.61		2.96165e+08
U17-Y18	1808.63		2.46865e+08
U17-Y19	1808.64		3.78885e+10
U17-Z15	2063.43		1.92786e+08
U17-Z18	2063.44		1.6836e+08
U17-Z19	2063.46		2.57213e+10
U17-[15	2274.62		1.33776e+08
U17-[18	2274.63		1.20344e+08
U17-[19	2274.64		1.83654e+10
U17-\15	2451.59		9.71332e+07
U17-\18	2451.6		8.91482e+07
U17-\19	2451.61		1.36359e+10
U17-]15	2601.37		7.29908e+07
U17-]18	2601.38		6.80797e+07
U17-]19	2601.39		1.04412e+10
U17-^15	2729.25		5.63988e+07
U17-^18	2729.25		5.33669e+07
U17-^19	2729.26		8.19745e+09
U18-U20	0.0355719		0.0180858
U18-V16	624.939		1.0256e+09
U18-V17	624.973		5.99268e+06
U18-V20	625.001		2.29117e+11
U18-W16	1111.33		3.82951e+08
U18-W17	1111.35		2.23987e+06
U18-W20	1111.37		9.10898e+10
U18-X16	1497.26		1.80742e+08
U18-X17	1497.28		1.04733e+06
U18-X20	1497.3		4.44075e+10
U18-Y16	1808.61		9.97512e+07
U18-Y17	1808.63		596447
U18-Y20	1808.64		2.49343e+10
U18-Z16	2063.43		6.08445e+07
U18-Z17	2063.44		352786
U18-Z20	2063.46		1.54437e+10
U18-[16	2274.62		4.01076e+07
U18-[17	2274.63		227909
U18-[20	2274.64		1.02765e+10
U18-\16	2451.59		2.80148e+07
U18-\17	2451.6		160638
U18-\20	2451.61		7.21554e+09
U18-]16	2601.37		2.04339e+07
U18-]17	2601.38		119760
U18-]20	2601.39		5.28194e+09
U18-^16	2729.25		1.54137e+07
U18-^17	2729.25		92142.2
U18-^20	2729.26		3.99724e+09
U19-U21	0.0291035		0.00995693
U19-V17	624.938		1.01942e+09
U19-V20	624.965		1.21213e+09
U19-V21	624.988		2.30323e+11
U19-W17	1111.32		3.80591e+08
U19-W20	1111.34		4.81815e+08
U19-W21	1111.36		9.15679e+10
U19-X17	1497.24		1.79822e+08
U19-X20	1497.26		2.34946e+08
U19-X21	1497.28		4.46386e+10
U19-Y17	1808.59		9.88744e+07
U19-Y20	1808.61		1.31694e+08
U19-Y21	1808.62		2.50681e+10
U19-Z17	2063.41		6.05284e+07
U19-Z20	2063.42		8.17991e+07
U19-Z21	2063.43		1.55218e+10
U19-[17	2274.59		3.99927e+07
U19-[20	2274.6		5.44165e+07
U19-[21	2274.61		1.03286e+10
U19-\17	2451.57		2.79052e+07
U19-\20	2451.58		3.81341e+07
U19-\21	2451.58		7.25361e+09
U19-]17	2601.34		2.03023e+07
U19-]20	2601.35		2.78751e+07
U19-]21	2601.36		5.31056e+09
U19-^17	2729.22		1.52793e+07
U19-^20	2729.22		2.10886e+07
U19-^21	2729.23		4.01899e+09
U20-V18	624.938		3.28123e+08
U20-V19	624.965		1.56141e+06
U20-V22	624.988		2.74676e+11
U20-W18	1111.32		9.76368e+07
U20-W19	1111.34		464812
U20-W22	1111.36		6.14094e+10
U20-X18	1497.24		3.96728e+07
U20-X19	1497.26		187879
U20-X22	1497.28		2.22211e+10
U20-Y18	1808.59		1.96621e+07
U20-Y19	1808.61		95182.9
U20-Y22	1808.62		1.03288e+10
U20-Z18	2063.41		1.10823e+07
U20-Z19	2063.42		52051.3
U20-Z22	2063.43		5.60778e+09
U20-[18	2274.59		6.87276e+06
U20-[19	2274.6		31974
U20-[22	2274.61		3.38482e+09
U20-\18	2451.57		4.57079e+06
U20-\19	2451.58		21618.7
U20-\22	2451.58		2.20491e+09
U20-]18	2601.34		3.20265e+06
U20-]19	2601.35		15475
U20-]22	2601.36		1.52111e+09
U20-^18	2729.22		2.33693e+06
U20-^19	2729.22		11445.9
U20-^22	2729.23		1.09726e+09
U21-V19	624.936		3.26513e+08
U21-V22	624.959		1.19409e+09
U21-V23	624.977		2.75863e+11
U21-W19	1111.31		9.71517e+07
U21-W22	1111.33		2.6692e+08
U21-W23	1111.34		6.16739e+10
U21-X19	1497.23		3.94968e+07
U21-X22	1497.25		9.65855e+07
U21-X23	1497.26		2.23165e+10
U21-Y19	1808.58		1.95292e+07
U21-Y22	1808.59		4.48614e+07
U21-Y23	1808.6		1.03737e+10
U21-Z19	2063.39		1.10423e+07
U21-Z22	2063.4		2.43958e+07
U21-Z23	2063.41		5.63125e+09
U21-[19	2274.57		6.85471e+06
U21-[22	2274.58		1.47132e+07
U21-[23	2274.59		3.39922e+09
U21-\19	2451.55		4.55091e+06
U21-\22	2451.55		9.57155e+06
U21-\23	2451.56		2.21456e+09
U21-]19	2601.32		3.18156e+06
U21-]22	2601.33		6.60005e+06
U21-]23	2601.33		1.52783e+09
U21-^19	2729.19		2.31828e+06
U21-^22	2729.2		4.76282e+06
U21-^23	2729.2		1.10206e+09
V1-V3	1.23867		4349.28
V1-W2	486.848		1.80524e+10
V1-W3	487.822		1.78279e+10
V1-X2	873.121		1.45062e+10
V1-X3	873.901		1.43883e+10
V1-Y2	1184.73		1.16308e+10
V1-Y3	1185.36		1.14567e+10
V1-Z2	1439.74		9.39223e+09
V1-Z3	1440.26		9.36479e+09
V1-[2	1651.08		7.69571e+09
V1-[3	1651.52		7.67554e+09
V1-\2	1828.18		6.42466e+09
V1-\3	1828.54		6.36847e+09
V1-]2	1978.05		-nan
V1-]3	1978.36		5.36171e+09
V1-^2	2106		-nan
V1-^3	2106.27		-nan
V2-V4	1.23867		4263.35
V2-W1	486.848		1.16873e+10
V2-W4	487.822		2.18714e+10
V2-X1	873.121		8.92834e+09
V2-X4	873.901		1.79128e+10
V2-Y1	1184.73		6.8313e+09
V2-Y4	1185.36		1.44711e+10
V2-Z1	1439.74		5.47423e+09
V2-Z4	1440.26		1.18142e+10
V2-[1	1651.08		4.39979e+09
V2-[4	1651.52		9.73175e+09
V2-\1	1828.18		3.58388e+09
V2-\4	1828.54		8.13684e+09
V2-]1	1978.05		-nan
V2-]4	1978.36		6.88819e+09
V2-^1	2106		-nan
V2-^4	2106.27		-nan
V3-V5	0.411596		187.377
V3-W1	485.61		2.37122e+10
V3-W4	486.584		4.41882e+09
V3-W5	486.907		2.64103e+10
V3-X1	871.882		1.80384e+10
V3-X4	872.662		3.60378e+09
V3-X5	872.922		2.16162e+10
V3-Y1	1183.49		1.39297e+10
V3-Y4	1184.12		2.92728e+09
V3-Y5	1184.33		1.73739e+10
V3-Z1	1438.5		1.10013e+10
V3-Z4	1439.03		2.36448e+09
V3-Z5	1439.2		1.42731e+10
V3-[1	1649.84		8.83778e+09
V3-[4	1650.28		1.94786e+09
V3-[5	1650.42		1.17497e+10
V3-\1	1826.94		7.25549e+09
V3-\4	1827.31		1.63736e+09
V3-\5	1827.43		9.78508e+09
V3-]1	1976.81		-nan
V3-]4	1977.12		1.39107e+09
V3-]5	1977.23		8.26117e+09
V3-^1	2104.76		-nan
V3-^4	2105.03		-nan
V3-^5	2105.12		7.05396e+09
V4-V6	0.411596		181.133
V4-W2	485.61		1.87585e+10
V4-W3	486.584		1.84483e+09
V4-W6	486.907		3.21264e+10
V4-X2	871.882		1.37746e+10
V4-X3	872.662		1.36013e+09
V4-X6	872.922		2.64602e+10
V4-Y2	1183.49		1.03081e+10
V4-Y3	1184.12		1.00781e+09
V4-Y6	1184.33		2.1421e+10
V4-Z2	1438.5		8.07072e+09
V4-Z3	1439.03		8.01401e+08
V4-Z6	1439.2		1.75047e+10
V4-[2	1649.84		6.39322e+09
V4-[3	1650.28		6.34916e+08
V4-[6	1650.42		1.44295e+10
V4-\2	1826.94		5.1629e+09
V4-\3	1827.31		5.08291e+08
V4-\6	1827.43		1.20645e+10
V4-]2	1976.81		-nan
V4-]3	1977.12		4.1613e+08
V4-]6	1977.23		1.02077e+10
V4-^2	2104.76		-nan
V4-^3	2105.03		-nan
V4-^6	2105.12		8.71429e+09
V5-V7	0.205643		24.1266
V5-W3	486.172		1.66968e+10
V5-W6	486.496		2.30171e+09
V5-W7	486.658		3.4462e+10
V5-X3	872.251		1.22526e+10
V5-X6	872.51		1.89006e+09
V5-X7	872.639		2.83937e+10
V5-Y3	1183.71		9.23404e+09
V5-Y6	1183.92		1.54266e+09
V5-Y7	1184.03		2.29025e+10
V5-Z3	1438.61		7.1578e+09
V5-Z6	1438.79		1.24288e+09
V5-Z7	1438.87		1.88175e+10
V5-[3	1649.87		5.67005e+09
V5-[6	1650.01		1.02612e+09
V5-[7	1650.08		1.54996e+10
V5-\3	1826.89		4.6055e+09
V5-\6	1827.02		8.64799e+08
V5-\7	1827.08		1.29166e+10
V5-]2	1976.4		-nan
V5-]3	1976.71		3.81229e+09
V5-]6	1976.82		7.35105e+08
V5-]7	1976.87		1.09074e+10
V5-^2	2104.35		-nan
V5-^3	2104.62		-nan
V5-^6	2104.71		6.27506e+08
V5-^7	2104.75		9.31125e+09
V6-V8	0.205643		22.9591
V6-W4	486.172		1.29854e+10
V6-W5	486.496		6.1444e+08
V6-W8	486.658		4.16449e+10
V6-X4	872.251		9.12996e+09
V6-X5	872.51		4.33894e+08
V6-X8	872.639		3.41942e+10
V6-Y4	1183.71		6.63222e+09
V6-Y5	1183.92		3.09931e+08
V6-Y8	1184.03		2.75497e+10
V6-Z4	1438.61		5.07762e+09
V6-Z5	1438.79		2.43628e+08
V6-Z8	1438.87		2.24081e+10
V6-[4	1649.87		3.95279e+09
V6-[5	1650.01		1.89455e+08
V6-[8	1650.08		1.8402e+10
V6-\4	1826.89		3.14916e+09
V6-\5	1827.02		1.48595e+08
V6-\8	1827.08		1.53296e+10
V6-]4	1976.71		2.56749e+09
V6-]5	1976.82		1.19807e+08
V6-]8	1976.87		1.29237e+10
V6-^4	2104.62		-nan
V6-^5	2104.71		9.92979e+07
V6-^8	2104.75		1.09968e+10
V7-V9	0.123348		5.11757
V7-W5	486.29		1.23302e+10
V7-W8	486.452		1.54451e+09
V7-W9	486.549		4.32015e+10
V7-X5	872.304		8.65732e+09
V7-X8	872.434		1.26496e+09
V7-X9	872.511		3.54855e+10
V7-Y5	1183.72		6.33146e+09
V7-Y8	1183.82		1.02803e+09
V7-Y9	1183.89		2.85145e+10
V7-Z5	1438.58		4.79664e+09
V7-Z8	1438.67		8.23099e+08
V7-Z9	1438.72		2.3295e+10
V7-[5	1649.81		3.7356e+09
V7-[8	1649.88		6.78198e+08
V7-[9	1649.92		1.91109e+10
V7-\5	1826.81		2.99475e+09
V7-\8	1826.87		5.7021e+08
V7-\9	1826.91		1.58772e+10
V7-]5	1976.61		2.45236e+09
V7-]8	1976.66		4.8281e+08
V7-]9	1976.69		1.3368e+10
V7-^4	2104.42		-nan
V7-^5	2104.5		2.03771e+09
V7-^8	2104.55		4.10341e+08
V7-^9	2104.58		1.13782e+10
V8-V10	0.123348		4.77715
V8-W6	486.29		9.39569e+09
V8-W7	486.452		2.60035e+08
V8-W10	486.549		5.19186e+10
V8-X6	872.304		6.2696e+09
V8-X7	872.434		1.74391e+08
V8-X10	872.511		4.20001e+10
V8-Y6	1183.72		4.39579e+09
V8-Y7	1183.82		1.19605e+08
V8-Y10	1183.89		3.3379e+10
V8-Z6	1438.58		3.2749e+09
V8-Z7	1438.67		9.24503e+07
V8-Z10	1438.72		2.68333e+10
V8-[6	1649.81		2.49676e+09
V8-[7	1649.88		7.01966e+07
V8-[10	1649.92		2.18303e+10
V8-\6	1826.81		1.95747e+09
V8-\7	1826.87		5.37833e+07
V8-\10	1826.91		1.80359e+10
V8-]6	1976.61		1.5755e+09
V8-]7	1976.66		4.2665e+07
V8-]10	1976.69		1.50933e+10
V8-^6	2104.5		1.2942e+09
V8-^7	2104.55		3.50311e+07
V8-^10	2104.58		1.27604e+10
V9-V11	0.0822185		1.44121
V9-W7	486.329		9.12319e+09
V9-W10	486.426		1.1808e+09
V9-W11	486.49		5.31038e+10
V9-X7	872.31		6.07963e+09
V9-X10	872.388		9.53296e+08
V9-X11	872.44		4.297e+10
V9-Y7	1183.7		4.28935e+09
V9-Y10	1183.76		7.63522e+08
V9-Y11	1183.8		3.40877e+10
V9-Z7	1438.55		3.16213e+09
V9-Z10	1438.6		6.04406e+08
V9-Z11	1438.63		2.74954e+10
V9-[7	1649.75		2.41357e+09
V9-[10	1649.8		4.9425e+08
V9-[11	1649.83		2.23425e+10
V9-\7	1826.75		1.90469e+09
V9-\10	1826.79		4.12139e+08
V9-\11	1826.81		1.84204e+10
V9-]7	1976.54		1.53929e+09
V9-]10	1976.57		3.45942e+08
V9-]11	1976.59		1.5404e+10
V9-^7	2104.43		1.2646e+09
V9-^10	2104.45		2.91727e+08
V9-^11	2104.47		1.303e+10
V10-V12	0.0822185		1.31289
V10-W8	486.329		6.77405e+09
V10-W9	486.426		1.22855e+08
V10-W12	486.49		6.35206e+10
V10-X8	872.31		4.25018e+09
V10-X9	872.388		7.74806e+07
V10-X12	872.44		4.98676e+10
V10-Y8	1183.7		2.8576e+09
V10-Y9	1183.76		5.0815e+07
V10-Y12	1183.8		3.86567e+10
V10-Z8	1438.55		2.06067e+09
V10-Z9	1438.6		3.83443e+07
V10-Z12	1438.63		3.04468e+10
V10-[8	1649.75		1.53271e+09
V10-[9	1649.8		2.82531e+07
V10-[12	1649.83		2.43681e+10
V10-\8	1826.75		1.17909e+09
V10-\9	1826.79		2.10949e+07
V10-\12	1826.81		1.98545e+10
V10-]8	1976.54		9.34587e+08
V10-]9	1976.57		1.64626e+07
V10-]12	1976.59		1.64166e+10
V10-^8	2104.43		7.57863e+08
V10-^9	2104.45		1.33929e+07
V10-^12	2104.47		1.37374e+10
V11-V13	0.0587218		0.484097
V11-W9	486.343		6.64646e+09
V11-W12	486.408		9.776e+08
V11-W13	486.454		6.44992e+10
V11-X9	872.306		4.16545e+09
V11-X12	872.358		7.66361e+08
V11-X13	872.395		5.06434e+10
V11-Y9	1183.68		2.81602e+09
V11-Y12	1183.72		5.97703e+08
V11-Y13	1183.75		3.92124e+10
V11-Z9	1438.51		2.01026e+09
V11-Z12	1438.55		4.64416e+08
V11-Z13	1438.57		3.09595e+10
V11-[9	1649.72		1.49835e+09
V11-[12	1649.74		3.74142e+08
V11-[13	1649.77		2.47482e+10
V11-\9	1826.7		1.16032e+09
V11-\12	1826.73		3.07324e+08
V11-\13	1826.74		2.01338e+10
V11-]9	1976.49		9.22838e+08
V11-]12	1976.51		2.54395e+08
V11-]13	1976.52		1.66436e+10
V11-^9	2104.37		7.47803e+08
V11-^12	2104.39		2.12076e+08
V11-^13	2104.4		1.39363e+10
V12-V14	0.0587218		0.427069
V12-W10	486.343		4.76995e+09
V12-W11	486.408		6.10404e+07
V12-W14	486.454		7.68422e+10
V12-X10	872.306		2.78287e+09
V12-X11	872.358		3.57791e+07
V12-X14	872.395		5.73918e+10
V12-Y10	1183.68		1.78014e+09
V12-Y11	1183.72		2.23243e+07
V12-Y14	1183.75		4.27695e+10
V12-Z10	1438.51		1.23477e+09
V12-Z11	1438.55		1.62887e+07
V12-Z14	1438.57		3.26402e+10
V12-[10	1649.72		8.91941e+08
V12-[11	1649.74		1.15693e+07
V12-[14	1649.77		2.54759e+10
V12-\10	1826.7		6.7089e+08
V12-\11	1826.73		8.40364e+06
V12-\14	1826.74		2.03271e+10
V12-]10	1976.49		5.22104e+08
V12-]11	1976.51		6.45458e+06
V12-]14	1976.52		1.65126e+10
V12-^10	2104.37		4.16829e+08
V12-^11	2104.39		5.2019e+06
V12-^14	2104.4		1.36131e+10
V13-V15	0.0440385		0.181728
V13-W11	486.349		4.70687e+09
V13-W14	486.396		8.5395e+08
V13-W15	486.43		7.76956e+10
V13-X11	872.299		2.74374e+09
V13-X14	872.336		6.3719e+08
V13-X15	872.364		5.80331e+10
V13-Y11	1183.66		1.76299e+09
V13-Y14	1183.69		4.76854e+08
V13-Y15	1183.72		4.32177e+10
V13-Z11	1438.49		1.21163e+09
V13-Z14	1438.52		3.60006e+08
V13-Z15	1438.53		3.30361e+10
V13-[11	1649.69		8.77936e+08
V13-[14	1649.71		2.83019e+08
V13-[15	1649.72		2.57558e+10
V13-\11	1826.67		6.6454e+08
V13-\14	1826.69		2.27205e+08
V13-\15	1826.7		2.05306e+10
V13-]11	1976.45		5.18377e+08
V13-]14	1976.46		1.84415e+08
V13-]15	1976.47		1.66797e+10
V13-^11	2104.33		4.13161e+08
V13-^14	2104.34		1.51359e+08
V13-^15	2104.35		1.37596e+10
V14-V16	0.0440385		0.15333
V14-W12	486.349		3.22483e+09
V14-W13	486.396		3.06698e+07
V14-W16	486.43		9.22444e+10
V14-X12	872.299		1.72514e+09
V14-X13	872.336		1.64685e+07
V14-X16	872.364		6.3777e+10
V14-Y12	1183.66		1.0394e+09
V14-Y13	1183.69		9.70326e+06
V14-Y16	1183.72		4.4814e+10
V14-Z12	1438.49		6.88186e+08
V14-Z13	1438.52		6.76412e+06
V14-Z16	1438.53		3.26648e+10
V14-[12	1649.69		4.80077e+08
V14-[13	1649.71		4.59997e+06
V14-[16	1649.72		2.45871e+10
V14-\12	1826.67		3.51474e+08
V14-\13	1826.69		3.24735e+06
V14-\16	1826.7		1.90434e+10
V14-]12	1976.45		2.67514e+08
V14-]13	1976.46		2.45504e+06
V14-]16	1976.47		1.50921e+10
V14-^12	2104.33		2.09568e+08
V14-^13	2104.34		1.95674e+06
V14-^16	2104.35		1.21878e+10
V15-V17	0.0342506		0.072648
V15-W13	486.352		3.19322e+09
V15-W16	486.386		7.75206e+08
V15-W17	486.413		9.30181e+10
V15-X13	872.292		1.70723e+09
V15-X16	872.32		5.35663e+08
V15-X17	872.341		6.43133e+10
V15-Y13	1183.65		1.03211e+09
V15-Y16	1183.67		3.77356e+08
V15-Y17	1183.69		4.51741e+10
V15-Z13	1438.47		6.77937e+08
V15-Z16	1438.49		2.72928e+08
V15-Z17	1438.5		3.29606e+10
V15-[13	1649.66		4.74799e+08
V15-[16	1649.68		2.06865e+08
V15-[17	1649.69		2.47865e+10
V15-\13	1826.64		3.49548e+08
V15-\16	1826.65		1.60821e+08
V15-\17	1826.67		1.91879e+10
V15-]13	1976.42		2.6632e+08
V15-]16	1976.43		1.27156e+08
V15-]17	1976.44		1.52111e+10
V15-^13	2104.3		2.08094e+08
V15-^16	2104.31		1.02243e+08
V15-^17	2104.31		1.22906e+10
V16-V18	0.0342506		0.0572704
V16-W14	486.352		2.0469e+09
V16-W15	486.386		1.50347e+07
V16-W18	486.413		1.10106e+11
V16-X14	872.292		9.85598e+08
V16-X15	872.32		7.25827e+06
V16-X18	872.341		6.77137e+10
V16-Y14	1183.65		5.51972e+08
V16-Y15	1183.67		3.99285e+06
V16-Y18	1183.69		4.36715e+10
V16-Z14	1438.47		3.45463e+08
V16-Z15	1438.49		2.62127e+06
V16-Z18	1438.5		2.9822e+10
V16-[14	1649.66		2.31054e+08
V16-[15	1649.68		1.69564e+06
V16-[18	1649.69		2.13359e+10
V16-\14	1826.64		1.63683e+08
V16-\15	1826.65		1.16216e+06
V16-\18	1826.67		1.58625e+10
V16-]14	1976.42		1.21238e+08
V16-]15	1976.43		863325
V16-]18	1976.44		1.21567e+10
V16-^14	2104.3		9.28061e+07
V16-^15	2104.31		677395
V16-^18	2104.31		9.54892e+09
V17-V19	0.0273996		0.0294963
V17-W15	486.352		2.03142e+09
V17-W18	486.379		7.24373e+08
V17-W19	486.4		1.10829e+11
V17-X15	872.285		9.77792e+08
V17-X18	872.307		4.45327e+08
V17-X19	872.324		6.81576e+10
V17-Y15	1183.64		5.48892e+08
V17-Y18	1183.65		2.87591e+08
V17-Y19	1183.67		4.395e+10
V17-Z15	1438.46		3.4134e+08
V17-Z18	1438.47		1.95414e+08
V17-Z19	1438.48		3.00292e+10
V17-[15	1649.64		2.29321e+08
V17-[18	1649.66		1.40629e+08
V17-[19	1649.67		2.14691e+10
V17-\15	1826.62		1.63165e+08
V17-\18	1826.63		1.04709e+08
V17-\19	1826.64		1.59586e+10
V17-]15	1976.4		1.20809e+08
V17-]18	1976.41		8.0004e+07
V17-]19	1976.41		1.22346e+10
V17-^15	2104.27		9.21807e+07
V17-^18	2104.28		6.26259e+07
V17-^19	2104.29		9.61376e+09
V18-V20	0.0273996		0.0206099
V18-W16	486.352		1.17485e+09
V18-W17	486.379		6.86472e+06
V18-W20	486.4		1.30849e+11
V18-X16	872.285		4.96204e+08
V18-X17	872.307		2.90392e+06
V18-X20	872.324		6.71677e+10
V18-Y16	1183.64		2.53714e+08
V18-Y17	1183.65		1.46608e+06
V18-Y20	1183.67		3.82175e+10
V18-Z16	1438.46		1.48188e+08
V18-Z17	1438.47		891280
V18-Z20	1438.48		2.38015e+10
V18-[16	1649.64		9.41167e+07
V18-[17	1649.66		544757
V18-[20	1649.67		1.58741e+10
V18-\16	1826.62		6.40166e+07
V18-\17	1826.63		361508
V18-\20	1826.64		1.11649e+10
V18-]16	1976.4		4.58484e+07
V18-]17	1976.41		262476
V18-]20	1976.41		8.18214e+09
V18-^16	2104.27		3.41157e+07
V18-^17	2104.28		201041
V18-^20	2104.29		6.19591e+09
V19-V21	0.0224173		0.0113451
V19-W17	486.351		1.16778e+09
V19-W20	486.373		6.92282e+08
V19-W21	486.391		1.31539e+11
V19-X17	872.28		4.93123e+08
V19-X20	872.297		3.55288e+08
V19-X21	872.311		6.75209e+10
V19-Y17	1183.63		2.5251e+08
V19-Y20	1183.64		2.02265e+08
V19-Y21	1183.65		3.84156e+10
V19-Z17	1438.44		1.46786e+08
V19-Z20	1438.45		1.25617e+08
V19-Z21	1438.46		2.39316e+10
V19-[17	1649.63		9.36495e+07
V19-[20	1649.64		8.41414e+07
V19-[21	1649.65		1.59534e+10
V19-\17	1826.6		6.38813e+07
V19-\20	1826.61		5.91697e+07
V19-\21	1826.62		1.12208e+10
V19-]17	1976.38		4.56795e+07
V19-]20	1976.38		4.32377e+07
V19-]21	1976.39		8.22553e+09
V19-^17	2104.25		3.38761e+07
V19-^20	2104.26		3.26725e+07
V19-^21	2104.26		6.23009e+09
V20-V22	0.0224173		0.00593125
V20-W18	486.351		5.64217e+08
V20-W19	486.373		2.68494e+06
V20-W22	486.391		1.54951e+11
V20-X18	872.28		2.01182e+08
V20-X19	872.297		958116
V20-X22	872.311		5.90723e+10
V20-Y18	1183.63		9.15631e+07
V20-Y19	1183.64		432653
V20-Y22	1183.65		2.78333e+10
V20-Z18	1438.44		4.90399e+07
V20-Z19	1438.45		238765
V20-Z22	1438.46		1.5196e+10
V20-[18	1649.63		2.91942e+07
V20-[19	1649.64		136736
V20-[22	1649.65		9.19575e+09
V20-\18	1826.6		1.88708e+07
V20-\19	1826.61		87270.5
V20-\22	1826.62		6.00078e+09
V20-]18	1976.38		1.29613e+07
V20-]19	1976.38		61286.6
V20-]22	1976.39		4.14432e+09
V20-^18	2104.25		9.31416e+06
V20-^19	2104.26		45280.1
V20-^22	2104.26		2.99139e+09
V21-V23	0.0186807		0.00344704
V21-W19	486.351		5.61456e+08
V21-W22	486.368		6.73638e+08
V21-W23	486.383		1.55621e+11
V21-X19	872.274		2.00178e+08
V21-X22	872.288		2.56773e+08
V21-X23	872.3		5.93272e+10
V21-Y19	1183.62		9.11798e+07
V21-Y22	1183.63		1.21003e+08
V21-Y23	1183.64		2.79526e+10
V21-Z19	1438.43		4.86797e+07
V21-Z22	1438.44		6.59732e+07
V21-Z23	1438.45		1.52629e+10
V21-[19	1649.62		2.90982e+07
V21-[22	1649.62		4.00327e+07
V21-[23	1649.63		9.23375e+09
V21-\19	1826.59		1.88334e+07
V21-\22	1826.6		2.60964e+07
V21-\23	1826.6		6.02615e+09
V21-]19	1976.36		1.29057e+07
V21-]22	1976.37		1.79849e+07
V21-]23	1976.37		4.16265e+09
V21-^19	2104.24		9.24733e+06
V21-^22	2104.24		1.29713e+07
V21-^23	2104.24		3.00483e+09
V22-W20	486.351		1.81302e+08
V22-W21	486.368		716204
V22-W24	486.383		1.82958e+11
V22-X20	872.274		5.13068e+07
V22-X21	872.288		202740
V22-X24	872.3		3.88905e+10
V22-Y20	1183.62		2.00117e+07
V22-Y21	1183.63		78750.5
V22-Y24	1183.64		1.35041e+10
V22-Z20	1438.43		9.58502e+06
V22-Z21	1438.44		38465
V22-Z24	1438.45		6.06661e+09
V22-[20	1649.62		5.25294e+06
V22-[21	1649.62		20373
V22-[24	1649.63		3.20136e+09
V22-\20	1826.59		3.18263e+06
V22-\21	1826.6		12340.6
V22-\24	1826.6		1.88653e+09
V22-]20	1976.36		2.07429e+06
V22-]21	1976.37		8250.7
V22-]24	1976.37		1.20411e+09
V22-^20	2104.24		1.42783e+06
V22-^21	2104.24		5797.46
V22-^24	2104.24		8.16341e+08
V23-W21	486.35		1.80566e+08
V23-W24	486.364		6.65231e+08
V23-W25	486.377		1.8362e+11
V23-X21	872.27		5.10962e+07
V23-X24	872.282		1.41385e+08
V23-X25	872.292		3.90307e+10
V23-Y21	1183.61		1.99371e+07
V23-Y24	1183.62		4.90927e+07
V23-Y25	1183.63		1.35526e+10
V23-Z21	1438.42		9.53132e+06
V23-Z24	1438.43		2.2042e+07
V23-Z25	1438.44		6.08864e+09
V23-[21	1649.6		5.24044e+06
V23-[24	1649.61		1.16485e+07
V23-[25	1649.62		3.21256e+09
V23-\21	1826.58		3.17511e+06
V23-\24	1826.58		6.85604e+06
V23-\25	1826.59		1.89332e+09
V23-]21	1976.35		2.06438e+06
V23-]24	1976.35		4.37094e+06
V23-]25	1976.36		1.20856e+09
V23-^21	2104.22		1.41822e+06
V23-^24	2104.23		2.96372e+06
V23-^25	2104.23		8.19344e+08
W1-W3	0.974195		2917.1
W1-X2	386.273		1.20932e+10
W1-X3	387.053		1.19416e+10
W1-Y2	697.879		9.83517e+09
W1-Y3	698.514		9.75612e+09
W1-Z2	952.893		7.97645e+09
W1-Z3	953.416		7.85177e+09
