# Z = 79, A = 197 amu, m = 206.768 au
Line	DeltaE (eV)	W_12 (s^-1)
]12-h15	29197.3		-nan
]12-i10	30422		1.44276e+11
]12-i11	30428.6		-nan
]12-i14	30433.3		1.68276e+12
]12-i15	30436.8		-nan
]12-j10	31548.4		-nan
]12-j11	31554.4		1.49055e+09
]12-j14	31558.6		-nan
]12-k10	32573.8		1.12856e+11
]12-k11	32579.3		-nan
]12-k14	32583.2		1.37208e+12
]12-k15	32586.1		-nan
]12-l10	33510.1		-nan
]12-l11	33515.1		1.17104e+09
]12-l14	33518.7		-nan
]12-m10	34367.2		-nan
]12-m11	34371.8		-nan
]12-m14	34375.1		1.13195e+12
]12-m15	34377.5		-nan
]12-n10	35153.9		8.17592e+10
]12-n11	35158.1		-nan
]12-n14	35161.1		-nan
]12-o10	35877.6		7.40527e+10
]12-o11	35881.4		9.22818e+08
]12-o14	35884.2		-nan
]12-o15	35886.3		-nan
]12-p10	36544.8		-nan
]12-p11	36548.4		8.65605e+08
]12-p14	36551		8.6321e+11
]12-p15	36552.9		-nan
]12-q10	37161.4		-nan
]12-q11	37164.7		-nan
]12-q14	37167.1		7.92109e+11
]12-r10	37732.3		-nan
]12-r11	37735.4		-nan
]12-r14	37737.6		-nan
]13-]15	15.2835		1.68153e+06
]13-^11	4732.84		1.41647e+12
]13-^14	4750.35		8.10669e+10
