# Z = 6, A = 12 amu, m = 206.768 au
Line	DeltaE (eV)	W_12 (s^-1)
U16-U18	0.00200703		2.91683e-05
U16-V14	132.434		9.6828e+07
U16-V15	132.436		711758
U16-V18	132.437		8.59531e+09
U16-W14	235.5		4.26643e+07
U16-W15	235.502		314214
U16-W18	235.503		4.56268e+09
U16-X14	317.281		2.2527e+07
U16-X15	317.282		163583
U16-X18	317.283		2.66749e+09
U16-Y14	383.257		1.35066e+07
U16-Y15	383.258		102009
U16-Y18	383.259		1.69855e+09
U16-Z14	437.254		8.75999e+06
U16-Z15	437.254		64408.6
U16-Z18	437.255		1.15366e+09
U16-[14	482.005		6.05611e+06
U16-[15	482.005		43305.8
U16-[18	482.006		8.23829e+08
U16-\14	519.506		4.39678e+06
U16-\15	519.507		31423.1
U16-\18	519.508		6.11534e+08
U16-]14	551.244		3.31142e+06
U16-]15	551.245		24083.2
U16-]18	551.245		4.68135e+08
U16-^14	578.341		2.56571e+06
U16-^15	578.342		19060.4
U16-^18	578.342		3.67481e+08
U17-U19	0.00160562		1.50171e-05
U17-V15	132.434		9.61123e+07
U17-V18	132.435		5.65475e+07
U17-V19	132.437		8.65181e+09
U17-W15	235.5		4.23379e+07
U17-W18	235.501		3.00134e+07
U17-W19	235.502		4.59269e+09
U17-X15	317.28		2.23965e+07
U17-X18	317.281		1.75614e+07
U17-X19	317.282		2.68476e+09
U17-Y15	383.256		1.33579e+07
U17-Y18	383.257		1.1146e+07
U17-Y19	383.257		1.71019e+09
U17-Z15	437.252		8.69484e+06
U17-Z18	437.253		7.60177e+06
U17-Z19	437.254		1.161e+09
U17-[15	482.003		6.03326e+06
U17-[18	482.004		5.43398e+06
U17-[19	482.004		8.2897e+08
U17-\15	519.505		4.38055e+06
U17-\18	519.506		4.02548e+06
U17-\19	519.506		6.15495e+08
U17-]15	551.243		3.29168e+06
U17-]18	551.243		3.0742e+06
U17-]19	551.243		4.71296e+08
U17-^15	578.34		2.54337e+06
U17-^18	578.34		2.40987e+06
U17-^19	578.34		3.70017e+08
U18-U20	0.00160562		7.89024e-06
U18-V16	132.434		4.62637e+07
U18-V17	132.435		270491
U18-V20	132.437		1.03421e+10
U18-W16	235.5		1.7273e+07
U18-W17	235.501		101096
U18-W20	235.502		4.11155e+09
U18-X16	317.28		8.15171e+06
U18-X17	317.281		47268.3
U18-X20	317.282		2.00442e+09
U18-Y16	383.256		4.49863e+06
U18-Y17	383.257		26919.3
U18-Y20	383.257		1.12545e+09
U18-Z16	437.252		2.74383e+06
U18-Z17	437.253		15921.2
U18-Z20	437.254		6.97078e+08
U18-[16	482.003		1.80859e+06
U18-[17	482.004		10284.8
U18-[20	482.004		4.63848e+08
U18-\16	519.505		1.26324e+06
U18-\17	519.506		7248.94
U18-\20	519.506		3.25689e+08
U18-]16	551.243		921376
U18-]17	551.243		5404.41
U18-]20	551.243		2.38412e+08
U18-^16	578.34		694996
U18-^17	578.34		4158.24
U18-^20	578.34		1.80425e+08
U19-U21	0.00131368		4.34339e-06
U19-V17	132.434		4.59916e+07
U19-V20	132.435		5.47192e+07
U19-V21	132.436		1.03968e+10
U19-W17	235.5		1.71692e+07
U19-W20	235.501		2.17524e+07
U19-W21	235.501		4.13327e+09
U19-X17	317.279		8.11156e+06
U19-X20	317.28		1.06078e+07
U19-X21	317.281		2.01493e+09
U19-Y17	383.255		4.45985e+06
U19-Y20	383.256		5.94632e+06
U19-Y21	383.256		1.13155e+09
U19-Z17	437.251		2.73008e+06
U19-Z20	437.252		3.69361e+06
U19-Z21	437.252		7.00642e+08
U19-[17	482.002		1.80377e+06
U19-[20	482.003		2.45725e+06
U19-[21	482.003		4.66229e+08
U19-\17	519.504		1.25856e+06
U19-\20	519.504		1.72205e+06
U19-\21	519.505		3.27425e+08
U19-]17	551.242		915626
U19-]20	551.242		1.25881e+06
U19-]21	551.242		2.39718e+08
U19-^17	578.339		689074
U19-^20	578.339		952358
U19-^21	578.339		1.81418e+08
U20-V18	132.434		1.48027e+07
U20-V19	132.435		70477.9
U20-V22	132.436		1.23987e+10
U20-W18	235.5		4.4043e+06
U20-W19	235.501		20979.2
U20-W22	235.501		2.77192e+09
U20-X18	317.279		1.78945e+06
U20-X19	317.28		8479.44
U20-X22	317.281		1.00302e+09
U20-Y18	383.255		886801
U20-Y19	383.256		4295.79
U20-Y22	383.256		4.66227e+08
U20-Z18	437.251		499801
U20-Z19	437.252		2349.02
U20-Z22	437.252		2.53128e+08
U20-[18	482.002		309940
U20-[19	482.003		1442.88
U20-[22	482.003		1.52787e+08
U20-\18	519.504		206120
U20-\19	519.504		975.577
U20-\22	519.505		9.95281e+07
U20-]18	551.242		144419
U20-]19	551.242		698.348
U20-]22	551.242		6.86623e+07
U20-^18	578.339		105378
U20-^19	578.339		516.536
U20-^22	578.339		4.95299e+07
U21-V19	132.434		1.47318e+07
U21-V22	132.435		5.3906e+07
U21-V23	132.435		1.24526e+10
U21-W19	235.499		4.38297e+06
U21-W22	235.5		1.2051e+07
U21-W23	235.501		2.78395e+09
U21-X19	317.279		1.78175e+06
U21-X22	317.279		4.36103e+06
U21-X23	317.28		1.00737e+09
U21-Y19	383.254		880931
U21-Y22	383.255		2.0257e+06
U21-Y23	383.255		4.68275e+08
U21-Z19	437.251		498075
U21-Z22	437.251		1.10164e+06
U21-Z23	437.251		2.54199e+08
U21-[19	482.001		309177
U21-[22	482.002		664435
U21-[23	482.002		1.53445e+08
U21-\19	519.503		205258
U21-\22	519.503		432256
U21-\23	519.503		9.99686e+07
U21-]19	551.241		143492
U21-]22	551.241		298070
U21-]23	551.241		6.89691e+07
U21-^19	578.338		104554
U21-^22	578.338		215103
U21-^23	578.338		4.97491e+07
V1-V3	0.0557076		1.87412
V1-W2	103.087		8.13784e+08
V1-W3	103.131		8.11506e+08
V1-X2	184.882		6.53942e+08
V1-X3	184.917		6.53751e+08
V1-Y2	250.87		5.24363e+08
V1-Y3	250.898		5.20158e+08
V1-Z2	304.875		4.23448e+08
V1-Z3	304.898		4.25035e+08
V1-[2	349.633		3.46952e+08
V1-[3	349.652		3.48273e+08
V1-\2	387.14		2.89656e+08
V1-\3	387.156		2.88904e+08
V1-]2	418.882		-nan
V1-]3	418.896		2.43196e+08
V1-^2	445.983		-nan
V1-^3	445.995		-nan
V2-V4	0.0557076		1.84317
V2-W1	103.087		5.26899e+08
V2-W4	103.131		9.94445e+08
V2-X1	184.882		4.02547e+08
V2-X4	184.917		8.12806e+08
V2-Y1	250.87		3.07978e+08
V2-Y4	250.898		6.56083e+08
V2-Z1	304.875		2.46839e+08
V2-Z4	304.898		5.35367e+08
V2-[1	349.633		1.98401e+08
V2-[4	349.652		4.40845e+08
V2-\1	387.14		1.61602e+08
V2-\4	387.156		3.68508e+08
V2-]1	418.882		-nan
V2-]4	418.896		3.11909e+08
V2-^1	445.983		-nan
V2-^4	445.995		-nan
V3-V5	0.0185568		0.0810378
V3-W1	103.031		1.05724e+09
V3-W4	103.075		1.9934e+08
V3-W5	103.09		1.1948e+09
V3-X1	184.827		8.05404e+08
V3-X4	184.862		1.62575e+08
V3-X5	184.873		9.77276e+08
V3-Y1	250.814		6.2227e+08
V3-Y4	250.843		1.32066e+08
V3-Y5	250.852		7.85249e+08
V3-Z1	304.819		4.9158e+08
V3-Z4	304.843		1.06673e+08
V3-Z5	304.851		6.45022e+08
V3-[1	349.577		3.94946e+08
V3-[4	349.597		8.78758e+07
V3-[5	349.603		5.30927e+08
V3-\1	387.084		3.24262e+08
V3-\4	387.101		7.38702e+07
V3-\5	387.106		4.42114e+08
V3-]1	418.826		-nan
V3-]4	418.84		6.27623e+07
V3-]5	418.845		3.73237e+08
V3-^1	445.927		-nan
V3-^4	445.939		-nan
V3-^5	445.943		3.18683e+08
V4-V6	0.0185568		0.0790319
V4-W2	103.031		8.35422e+08
V4-W3	103.075		8.32295e+07
V4-W6	103.09		1.45288e+09
V4-X2	184.827		6.14199e+08
V4-X3	184.862		6.13645e+07
V4-X6	184.873		1.19576e+09
V4-Y2	250.814		4.59752e+08
V4-Y3	250.843		4.54652e+07
V4-Y6	250.852		9.6773e+08
V4-Z2	304.819		3.60048e+08
V4-Z3	304.843		3.61582e+07
V4-Z6	304.851		7.90664e+08
V4-[2	349.577		2.85229e+08
V4-[3	349.597		2.86478e+07
V4-[6	349.603		6.5167e+08
V4-\2	387.084		2.30332e+08
V4-\3	387.101		2.29332e+07
V4-\6	387.106		5.44815e+08
V4-]2	418.826		-nan
V4-]3	418.84		1.87739e+07
V4-]6	418.845		4.60938e+08
V4-^2	445.927		-nan
V4-^3	445.939		-nan
V4-^6	445.943		3.93484e+08
V5-V7	0.00927692		0.0104181
V5-W3	103.057		7.502e+08
V5-W6	103.071		1.0386e+08
V5-W7	103.079		1.55695e+09
V5-X3	184.843		5.50735e+08
V5-X6	184.855		8.52865e+07
V5-X7	184.861		1.28234e+09
V5-Y3	250.824		4.15108e+08
V5-Y6	250.833		6.96149e+07
V5-Y7	250.838		1.03417e+09
V5-Z3	304.824		3.21788e+08
V5-Z6	304.832		5.6086e+07
V5-Z7	304.836		8.49653e+08
V5-[3	349.578		2.54903e+08
V5-[6	349.585		4.63042e+07
V5-[7	349.588		6.99796e+08
V5-\3	387.082		2.07046e+08
V5-\6	387.088		3.90258e+07
V5-\7	387.09		5.83147e+08
V5-]2	418.808		-nan
V5-]3	418.822		1.7139e+08
V5-]6	418.826		3.31747e+07
V5-]7	418.829		4.9242e+08
V5-^2	445.908		-nan
V5-^3	445.92		-nan
V5-^6	445.924		2.83198e+07
V5-^7	445.926		4.20352e+08
V6-V8	0.00927692		0.0100472
V6-W4	103.057		5.83218e+08
V6-W5	103.071		2.77267e+07
V6-W8	103.079		1.88113e+09
V6-X4	184.843		4.10187e+08
V6-X5	184.855		1.958e+07
V6-X8	184.861		1.54398e+09
V6-Y4	250.824		2.97976e+08
V6-Y5	250.833		1.39848e+07
V6-Y8	250.838		1.24375e+09
V6-Z4	304.824		2.28142e+08
V6-Z5	304.832		1.09943e+07
V6-Z8	304.836		1.01153e+09
V6-[4	349.578		1.77599e+08
V6-[5	349.585		8.54991e+06
V6-[8	349.588		8.30626e+08
V6-\4	387.082		1.41486e+08
V6-\5	387.088		6.70554e+06
V6-\8	387.09		6.9191e+08
V6-]4	418.822		1.15348e+08
V6-]5	418.826		5.40606e+06
V6-]8	418.829		5.83299e+08
V6-^4	445.92		-nan
V6-^5	445.924		4.48046e+06
V6-^8	445.926		4.9632e+08
V7-V9	0.0055658		0.0022079
V7-W5	103.062		5.55156e+08
V7-W8	103.069		6.97018e+07
V7-W9	103.074		1.95086e+09
V7-X5	184.846		3.89847e+08
V7-X8	184.851		5.70877e+07
V7-X9	184.855		1.60206e+09
V7-Y5	250.824		2.85121e+08
V7-Y8	250.829		4.63973e+07
V7-Y9	250.832		1.28721e+09
V7-Z5	304.823		2.16004e+08
V7-Z8	304.827		3.71479e+07
V7-Z9	304.829		1.05154e+09
V7-[5	349.575		1.68219e+08
V7-[8	349.579		3.06085e+07
V7-[9	349.581		8.62634e+08
V7-\5	387.078		1.34856e+08
V7-\8	387.081		2.57357e+07
V7-\9	387.083		7.16649e+08
V7-]5	418.817		1.10432e+08
V7-]8	418.819		2.17919e+07
V7-]9	418.821		6.0338e+08
V7-^4	445.911		-nan
V7-^5	445.915		9.17609e+07
V7-^8	445.917		1.85215e+07
V7-^9	445.918		5.13561e+08
V8-V10	0.0055658		0.00209223
V8-W6	103.062		4.22948e+08
V8-W7	103.069		1.17354e+07
V8-W10	103.074		2.34426e+09
V8-X6	184.846		2.82257e+08
V8-X7	184.851		7.87038e+06
V8-X10	184.855		1.89595e+09
V8-Y6	250.824		1.97892e+08
V8-Y7	250.829		5.3974e+06
V8-Y10	250.832		1.50662e+09
V8-Z6	304.823		1.47432e+08
V8-Z7	304.827		4.17242e+06
V8-Z10	304.829		1.21109e+09
V8-[6	349.575		1.12398e+08
V8-[7	349.579		3.16814e+06
V8-[10	349.581		9.85241e+08
V8-\6	387.078		8.81157e+07
V8-\7	387.081		2.4272e+06
V8-\10	387.083		8.1397e+08
V8-]6	418.817		7.09191e+07
V8-]7	418.819		1.92529e+06
V8-]10	418.821		6.81154e+08
V8-^6	445.915		5.82557e+07
V8-^7	445.917		1.58075e+06
V8-^10	445.918		5.75866e+08
V9-V11	0.00371041		0.000622201
V9-W7	103.064		4.11128e+08
V9-W10	103.068		5.32926e+07
V9-W11	103.071		2.39753e+09
V9-X7	184.846		2.73989e+08
V9-X10	184.849		4.30261e+07
V9-X11	184.852		1.9397e+09
V9-Y7	250.823		1.93306e+08
V9-Y10	250.826		3.44625e+07
V9-Y11	250.828		1.53864e+09
V9-Z7	304.821		1.42503e+08
V9-Z10	304.823		2.72805e+07
V9-Z11	304.825		1.24104e+09
V9-[7	349.573		1.08766e+08
V9-[10	349.575		2.23089e+07
V9-[11	349.576		1.00843e+09
V9-\7	387.076		8.58318e+07
V9-\10	387.077		1.86034e+07
V9-\11	387.078		8.31387e+08
V9-]7	418.814		6.93655e+07
V9-]10	418.815		1.56159e+07
V9-]11	418.816		6.95237e+08
V9-^7	445.911		5.69871e+07
V9-^10	445.913		1.31689e+07
V9-^11	445.913		5.88085e+08
V10-V12	0.00371041		0.000574691
V10-W8	103.064		3.05228e+08
V10-W9	103.068		5.54483e+06
V10-W12	103.071		2.86764e+09
V10-X8	184.846		1.91511e+08
V10-X9	184.849		3.49693e+06
V10-X12	184.852		2.2509e+09
V10-Y8	250.823		1.28757e+08
V10-Y9	250.826		2.29325e+06
V10-Y12	250.828		1.74474e+09
V10-Z8	304.821		9.28474e+07
V10-Z9	304.823		1.73061e+06
V10-Z12	304.825		1.37413e+09
V10-[8	349.573		6.90561e+07
V10-[9	349.575		1.27517e+06
V10-[12	349.576		1.09976e+09
V10-\8	387.076		5.31213e+07
V10-\9	387.077		952016
V10-\12	387.078		8.96033e+08
V10-]8	418.814		4.21046e+07
V10-]9	418.815		742902
V10-]12	418.816		7.40875e+08
V10-^8	445.911		3.41423e+07
V10-^9	445.913		604361
V10-^12	445.913		6.19959e+08
V11-V13	0.00265023		0.000209395
V11-W9	103.064		2.99658e+08
V11-W12	103.067		4.41242e+07
V11-W13	103.069		2.91173e+09
V11-X9	184.846		1.87803e+08
V11-X12	184.848		3.45912e+07
V11-X13	184.85		2.28597e+09
V11-Y9	250.823		1.2696e+08
V11-Y12	250.824		2.69798e+07
V11-Y13	250.826		1.7699e+09
V11-Z9	304.82		9.06297e+07
V11-Z12	304.821		2.09635e+07
V11-Z13	304.822		1.39736e+09
V11-[9	349.571		6.75486e+07
V11-[12	349.573		1.6889e+07
V11-[13	349.573		1.11699e+09
V11-\9	387.073		5.23082e+07
V11-\12	387.075		1.38733e+07
V11-\13	387.075		9.08712e+08
V11-]9	418.812		4.16022e+07
V11-]12	418.812		1.14843e+07
V11-]13	418.813		7.51182e+08
V11-^9	445.909		3.37113e+07
V11-^12	445.91		9.57403e+06
V11-^13	445.91		6.28991e+08
V12-V14	0.00265023		0.000186728
V12-W10	103.064		2.15036e+08
V12-W11	103.067		2.75504e+06
V12-W14	103.069		3.46878e+09
V12-X10	184.846		1.25454e+08
V12-X11	184.848		1.61486e+06
V12-X14	184.85		2.59045e+09
V12-Y10	250.823		8.02456e+07
V12-Y11	250.824		1.00752e+06
V12-Y14	250.826		1.93036e+09
V12-Z10	304.82		5.56596e+07
V12-Z11	304.821		735183
V12-Z14	304.822		1.47314e+09
V12-[10	349.571		4.02042e+07
V12-[11	349.573		522167
V12-[14	349.573		1.14977e+09
V12-\10	387.073		3.0239e+07
V12-\11	387.075		379256
V12-\14	387.075		9.17385e+08
V12-]10	418.812		2.35321e+07
V12-]11	418.812		291275
V12-]14	418.813		7.4523e+08
V12-^10	445.909		1.87868e+07
V12-^11	445.91		234743
V12-^14	445.91		6.14367e+08
V13-V15	0.00198766		7.88105e-05
V13-W11	103.065		2.12271e+08
V13-W14	103.067		3.8545e+07
V13-W15	103.068		3.50729e+09
V13-X11	184.845		1.23736e+08
V13-X14	184.847		2.87624e+07
V13-X15	184.848		2.61948e+09
V13-Y11	250.822		7.95036e+07
V13-Y14	250.823		2.15259e+07
V13-Y15	250.824		1.95068e+09
V13-Z11	304.819		5.46374e+07
V13-Z14	304.82		1.62515e+07
V13-Z15	304.821		1.4911e+09
V13-[11	349.57		3.95884e+07
V13-[14	349.571		1.27765e+07
V13-[15	349.572		1.16248e+09
V13-\11	387.072		2.99652e+07
V13-\14	387.073		1.02573e+07
V13-\15	387.073		9.26639e+08
V13-]11	418.81		2.33742e+07
V13-]14	418.81		8.32571e+06
V13-]15	418.811		7.52827e+08
V13-^11	445.907		1.86296e+07
V13-^14	445.908		6.8334e+06
V13-^15	445.908		6.21031e+08
V14-V16	0.00198766		6.69688e-05
V14-W12	103.065		1.45424e+08
V14-W13	103.067		1.38431e+06
V14-W16	103.068		4.16392e+09
V14-X12	184.845		7.77923e+07
V14-X13	184.847		743306
V14-X16	184.848		2.87864e+09
V14-Y12	250.822		4.68672e+07
V14-Y13	250.823		437929
V14-Y16	250.824		2.02266e+09
V14-Z12	304.819		3.10297e+07
V14-Z13	304.82		305299
V14-Z16	304.821		1.47428e+09
V14-[12	349.57		2.16452e+07
V14-[13	349.571		207613
V14-[16	349.572		1.10969e+09
V14-\12	387.072		1.58462e+07
V14-\13	387.073		146551
V14-\16	387.073		8.5948e+08
V14-]12	418.81		1.20605e+07
V14-]13	418.81		110789
V14-]16	418.811		6.81144e+08
V14-^12	445.907		9.44789e+06
V14-^13	445.908		88302.3
V14-^16	445.908		5.50065e+08
V15-V17	0.00154591		3.15845e-05
V15-W13	103.065		1.44035e+08
V15-W16	103.066		3.4992e+07
V15-W17	103.067		4.19888e+09
V15-X13	184.845		7.70044e+07
V15-X16	184.846		2.41806e+07
V15-X17	184.847		2.90295e+09
V15-Y13	250.821		4.65512e+07
V15-Y16	250.822		1.70352e+07
V15-Y17	250.823		2.03901e+09
V15-Z13	304.818		3.05757e+07
V15-Z16	304.819		1.23213e+07
V15-Z17	304.819		1.48772e+09
V15-[13	349.569		2.14132e+07
V15-[16	349.57		9.33924e+06
V15-[17	349.57		1.11876e+09
V15-\13	387.071		1.5764e+07
V15-\16	387.071		7.26076e+06
V15-\17	387.072		8.66059e+08
V15-]13	418.808		1.20104e+07
V15-]16	418.809		5.74097e+06
V15-]17	418.809		6.86561e+08
V15-^13	445.906		9.38437e+06
V15-^16	445.906		4.61625e+06
V15-^17	445.906		5.54745e+08
V16-V18	0.00154591		2.49954e-05
V16-W14	103.065		9.23235e+07
V16-W15	103.066		678614
V16-W18	103.067		4.97015e+09
V16-X14	184.845		4.44521e+07
V16-X15	184.846		327605
V16-X18	184.847		3.05636e+09
V16-Y14	250.821		2.48933e+07
V16-Y15	250.822		180209
V16-Y18	250.823		1.97113e+09
V16-Z14	304.818		1.55793e+07
V16-Z15	304.819		118311
V16-Z18	304.819		1.34601e+09
V16-[14	349.569		1.04193e+07
V16-[15	349.57		76528.9
V16-[18	349.57		9.62989e+08
V16-\14	387.071		7.3809e+06
V16-\15	387.071		52446.8
V16-\18	387.072		7.15948e+08
V16-]14	418.808		5.46677e+06
V16-]15	418.809		38959.5
V16-]18	418.809		5.48687e+08
V16-^14	445.906		4.18465e+06
V16-^15	445.906		30569.7
V16-^18	445.906		4.30985e+08
V17-V19	0.00123677		1.28491e-05
V17-W15	103.065		9.1642e+07
V17-W18	103.066		3.26984e+07
V17-W19	103.067		5.00282e+09
V17-X15	184.845		4.41084e+07
V17-X18	184.846		2.01035e+07
V17-X19	184.846		3.0765e+09
V17-Y15	250.821		2.47594e+07
V17-Y18	250.821		1.29834e+07
V17-Y19	250.822		1.98379e+09
V17-Z15	304.817		1.53964e+07
V17-Z18	304.818		8.8224e+06
V17-Z19	304.818		1.35543e+09
V17-[15	349.568		1.03433e+07
V17-[18	349.569		6.34927e+06
V17-[19	349.569		9.69051e+08
V17-\15	387.07		7.35924e+06
V17-\18	387.07		4.72764e+06
V17-\19	387.071		7.20323e+08
V17-]15	418.807		5.44872e+06
V17-]18	418.808		3.61229e+06
V17-]19	418.808		5.52232e+08
V17-^15	445.905		4.15744e+06
V17-^18	445.905		2.82769e+06
V17-^19	445.905		4.33938e+08
V18-V20	0.00123677		8.99277e-06
V18-W16	103.065		5.29977e+07
V18-W17	103.066		309854
V18-W20	103.067		5.90645e+09
V18-X16	184.845		2.23825e+07
V18-X17	184.846		131070
V18-X20	184.846		3.03176e+09
V18-Y16	250.821		1.14436e+07
V18-Y17	250.821		66168.8
V18-Y20	250.822		1.72501e+09
V18-Z16	304.817		6.68358e+06
V18-Z17	304.818		40227.5
V18-Z20	304.818		1.07431e+09
V18-[16	349.568		4.24463e+06
V18-[17	349.569		24585.8
V18-[20	349.569		7.16495e+08
V18-\16	387.07		2.887e+06
V18-\17	387.07		16314.3
V18-\20	387.071		5.03941e+08
V18-]16	418.807		2.06759e+06
V18-]17	418.808		11845
V18-]20	418.808		3.69312e+08
V18-^16	445.905		1.53846e+06
V18-^17	445.905		9072.88
V18-^20	445.905		2.79661e+08
V19-V21	0.00101185		4.94693e-06
V19-W17	103.065		5.26863e+07
V19-W20	103.066		3.12507e+07
V19-W21	103.066		5.93767e+09
V19-X17	184.844		2.22467e+07
V19-X20	184.845		1.60394e+07
V19-X21	184.846		3.0478e+09
V19-Y17	250.82		1.13911e+07
V19-Y20	250.821		9.13171e+06
V19-Y21	250.821		1.73401e+09
V19-Z17	304.816		6.6214e+06
V19-Z20	304.817		5.67152e+06
V19-Z21	304.817		1.08023e+09
V19-[17	349.567		4.22428e+06
V19-[20	349.568		3.79908e+06
V19-[21	349.568		7.20108e+08
V19-\17	387.069		2.88143e+06
V19-\20	387.069		2.67167e+06
V19-\21	387.07		5.06489e+08
V19-]17	418.807		2.06036e+06
V19-]20	418.807		1.95234e+06
V19-]21	418.807		3.71289e+08
V19-^17	445.904		1.52793e+06
V19-^20	445.904		1.47531e+06
V19-^21	445.904		2.81218e+08
V20-V22	0.00101185		2.58761e-06
V20-W18	103.065		2.54545e+07
V20-W19	103.066		121192
V20-W22	103.066		6.99438e+09
V20-X18	184.844		9.07562e+06
V20-X19	184.845		43245.1
V20-X22	184.846		2.66641e+09
V20-Y18	250.82		4.13025e+06
V20-Y19	250.821		19527.2
V20-Y22	250.821		1.25633e+09
V20-Z18	304.816		2.21198e+06
V20-Z19	304.817		10776.4
V20-Z22	304.817		6.85911e+08
V20-[18	349.567		1.31675e+06
V20-[19	349.568		6171
V20-[22	349.568		4.15076e+08
V20-\18	387.069		851094
V20-\19	387.069		3938.37
V20-\22	387.07		2.70863e+08
V20-]18	418.807		584550
V20-]19	418.807		2765.78
V20-]22	418.807		1.87067e+08
V20-^18	445.904		420054
V20-^19	445.904		2043.5
V20-^22	445.904		1.35026e+08
V21-V23	0.000843224		1.50373e-06
V21-W19	103.065		2.53326e+07
V21-W22	103.065		3.04098e+07
V21-W23	103.066		7.02476e+09
V21-X19	184.844		9.03137e+06
V21-X22	184.845		1.15923e+07
V21-X23	184.845		2.67798e+09
V21-Y19	250.82		4.11348e+06
V21-Y22	250.82		5.46314e+06
V21-Y23	250.821		1.26176e+09
V21-Z19	304.816		2.19601e+06
V21-Z22	304.816		2.97877e+06
V21-Z23	304.817		6.88957e+08
V21-[19	349.567		1.3126e+06
V21-[22	349.567		1.8076e+06
V21-[23	349.567		4.16808e+08
V21-\19	387.068		849535
V21-\22	387.069		1.17837e+06
V21-\23	387.069		2.72019e+08
V21-]19	418.806		582134
V21-]22	418.806		812125
V21-]23	418.806		1.87902e+08
V21-^19	445.903		417103
V21-^22	445.903		585745
V21-^23	445.903		1.35639e+08
V22-W20	103.065		8.17999e+06
V22-W21	103.065		32327.8
V22-W24	103.066		8.2587e+09
V22-X20	184.844		2.31467e+06
V22-X21	184.845		9150.78
V22-X24	184.845		1.75547e+09
V22-Y20	250.82		902745
V22-Y21	250.82		3554.29
V22-Y24	250.821		6.09558e+08
V22-Z20	304.816		432363
V22-Z21	304.816		1736.04
V22-Z24	304.817		2.73841e+08
V22-[20	349.567		236937
V22-[21	349.567		919.435
V22-[24	349.567		1.44507e+08
V22-\20	387.068		143548
V22-\21	387.069		556.915
V22-\24	387.069		8.51573e+07
V22-]20	418.806		93554.6
V22-]21	418.806		372.347
V22-]24	418.806		5.43532e+07
V22-^20	445.903		64396
V22-^21	445.903		261.64
V22-^24	445.903		3.68497e+07
V23-W21	103.065		8.14748e+06
V23-W24	103.065		3.00309e+07
V23-W25	103.066		8.28869e+09
V23-X21	184.844		2.30539e+06
V23-X24	184.845		6.38318e+06
V23-X25	184.845		1.76184e+09
V23-Y21	250.819		899474
V23-Y24	250.82		2.21656e+06
V23-Y25	250.82		6.11766e+08
V23-Z21	304.816		429987
V23-Z24	304.816		995262
V23-Z25	304.816		2.74845e+08
V23-[21	349.566		236402
V23-[24	349.567		525987
V23-[25	349.567		1.45018e+08
V23-\21	387.068		143227
V23-\24	387.068		309597
V23-\25	387.068		8.5467e+07
V23-]21	418.805		93119.5
V23-]24	418.806		197384
V23-]25	418.806		5.45561e+07
V23-^21	445.902		63970.5
V23-^24	445.902		133840
V23-^25	445.903		3.69867e+07
W1-W3	0.0438151		1.2564
W1-X2	81.7952		5.45202e+08
W1-X3	81.8303		5.43651e+08
W1-Y2	147.783		4.43411e+08
W1-Y3	147.811		4.43354e+08
W1-Z2	201.788		3.59643e+08
W1-Z3	201.811		3.56546e+08
W1-[2	246.546		2.93134e+08
W1-[3	246.565		2.94528e+08
W1-\2	284.053		2.42308e+08
W1-\3	284.069		2.43233e+08
W1-]2	315.795		-nan
W1-]3	315.809		2.03326e+08
W1-^2	342.895		-nan
W1-^3	342.907		-nan
W2-W4	0.0438151		1.24114
W2-X1	81.7952		3.64591e+08
W2-X4	81.8303		6.568e+08
W2-Y1	147.783		2.82808e+08
W2-Y4	147.811		5.43409e+08
W2-Z1	201.788		2.18976e+08
W2-Z4	201.811		4.43679e+08
W2-[1	246.546		1.77692e+08
W2-[4	246.565		3.65742e+08
W2-\1	284.053		1.43948e+08
W2-\4	284.069		3.03832e+08
W2-]1	315.795		-nan
W2-]4	315.809		2.56237e+08
W2-^1	342.895		-nan
W2-^4	342.907		-nan
W3-W5	0.0145954		0.0544322
W3-X1	81.7514		7.31574e+08
W3-X4	81.7865		1.31669e+08
W3-X5	81.7982		7.89147e+08
W3-Y1	147.739		5.65714e+08
W3-Y4	147.767		1.08678e+08
W3-Y5	147.777		6.5347e+08
W3-Z1	201.744		4.427e+08
W3-Z4	201.768		8.93646e+07
W3-Z5	201.775		5.30856e+08
W3-[1	246.502		3.53446e+08
W3-[4	246.521		7.28119e+07
W3-[5	246.528		4.40946e+08
W3-\1	284.009		2.86549e+08
W3-\4	284.025		6.05661e+07
W3-\5	284.031		3.65941e+08
W3-]1	315.751		-nan
W3-]4	315.765		5.14316e+07
W3-]5	315.77		3.07176e+08
W3-^1	342.852		-nan
W3-^4	342.864		-nan
W3-^5	342.868		2.61452e+08
W4-W6	0.0145954		0.053563
W4-X2	81.7514		5.89143e+08
W4-X3	81.7865		5.86949e+07
W4-X6	81.7982		9.46926e+08
W4-Y2	147.739		4.40974e+08
W4-Y3	147.767		4.40689e+07
W4-Y6	147.777		7.89982e+08
W4-Z2	201.744		3.3472e+08
W4-Z3	201.768		3.30822e+07
W4-Z6	201.775		6.4744e+08
W4-[2	246.502		2.65529e+08
W4-[3	246.521		2.67004e+07
W4-[6	246.528		5.34922e+08
W4-\2	284.009		2.12247e+08
W4-\3	284.025		2.13174e+07
W4-\6	284.031		4.4515e+08
W4-]2	315.751		-nan
W4-]3	315.765		1.71788e+07
W4-]6	315.77		3.75686e+08
