Energy, Intensity, Transition 
 2599.2,  0.0002975423944110146,  O2-L1
 970.633,  0.0003029715570393723,  V1-N2
 41.202,  0.0003037740997024083,  T16-S15
 216.203,  0.00031031583428251967,  U8-Q6
 1643.01,  0.0003118716599233093,  R5-M3
 1201.03,  0.0003203236849976613,  O4-M3
 4260.1,  0.00032566707759073773,  T4-L2
 221.014,  0.0003276153488668486,  R6-P4
 969.912,  0.0003288809264804105,  V6-N5
 1171.79,  0.000330041660459352,  O1-M3
 500.265,  0.00033046757887177813,  S6-O4
 214.963,  0.0003418678395796443,  U9-Q7
 24.1906,  0.00034239652241465274,  V6-U4
 23.166400000000003,  0.0003440801246722418,  V22-U21
 372.536,  0.0003440872974245118,  V2-P4
 100.451,  0.00034808026284224977,  T8-R6
 4094.14,  0.000356299112822486,  T5-L3
 598.097,  0.00035648911775822806,  P4-N2
 930.853,  0.00036070225695413805,  T6-N4
 624.791,  0.00037391257578622166,  V3-O1
 250.134,  0.00038194063327420455,  V2-Q1
 99.7685,  0.0003877577195371704,  T9-R7
 593.501,  0.0003906920649957384,  V1-O3
 492.636,  0.000390970919710026,  S7-O5
 217.185,  0.00040111169447303827,  R7-P5
 23.704900000000002,  0.0004019101627153333,  V7-U5
 1840.15,  0.00040362886099323955,  U6-M4
 1598.2,  0.0004070508113506906,  Q4-M2
 242.266,  0.00040783504406710457,  V5-Q3
 57.626400000000004,  0.0004112649227726204,  S14-R13
 593.501,  0.00041141340191404893,  V2-O4
 213.543,  0.0004152810924378401,  R12-P11
 30.4603,  0.0004164083353768304,  U20-T19
 916.193,  0.0004179071064205411,  T7-N5
 1456.79,  0.0004308671842777624,  P6-M5
 347.336,  0.00043318682306987675,  U8-P6
 9632.82,  0.00043491007591502274,  Q3-K1
 4218.05,  0.00044091554073474377,  S4-L2
 825.429,  0.0004478652310540539,  V2-N1
 1804.13,  0.0004551657954651238,  U7-M5
 3320.29,  0.0004559695891964073,  N1-L3
 391.385,  0.0004639653062954704,  V4-P2
 9249.7,  0.0004713341758669561,  O2-K1
 345.236,  0.0004740514618121749,  U9-P7
 55.253699999999995,  0.0004751679425653549,  V6-T4
 585.518,  0.00047670843867896165,  P5-N3
 1837.82,  0.0004792137155294931,  V1-M2
 30.903599999999997,  0.00048529765983749957,  U10-T8
 185.523,  0.0004875473937361447,  T8-Q6
 982.425,  0.0004906918593363181,  V2-N4
 827.48,  0.0004992573651641448,  V3-N1
 1860.91,  0.0005020684239594267,  V2-M4
 4052.48,  0.000503303729006481,  S5-L3
 1827.17,  0.0005044601971509383,  V6-M5
 3522.97,  0.0005129265208406659,  O1-L3
 1557.93,  0.000515663683044841,  Q5-M3
 30.7543,  0.0005204309200381866,  U11-T9
 2628.44,  0.000526851781421369,  O3-L1
 184.357,  0.0005384640920395038,  T9-Q7
 58.9749,  0.0005391109426425936,  S8-R6
 441.979,  0.0005416618386635713,  R6-O4
 1796.58,  0.0005447529173026381,  V4-M3
 54.5102,  0.000544905386916535,  V7-T5
 84.1136,  0.0005458579318642259,  R12-Q11
 889.189,  0.0005493462725087234,  S6-N4
 389.334,  0.0005624660867012976,  V2-P1
 135.942,  0.000564750858500401,  Q6-P4
 564.793,  0.0005926104120878667,  U8-O6
 1809.34,  0.0005999363009614645,  T6-M4
 58.4024,  0.0006078026742176903,  S9-R7
 375.184,  0.0006210675872700086,  V5-P3
 874.716,  0.0006388309856344253,  S7-N5
 4159.16,  0.0006403463320902187,  R4-L2
 561.006,  0.0006433845247721754,  U9-O7
 97.3028,  0.0006442371700132948,  V6-S4
 953.244,  0.0006452436082917522,  V1-N3
 434.641,  0.0006478324679904589,  R7-O5
 72.3802,  0.0006531593417778973,  U10-S8
 344.541,  0.0006557358182111069,  Q10-O9
 41.171800000000005,  0.0006579576177258571,  T18-S17
 947.563,  0.0006702670433997104,  U8-N6
 1773.45,  0.0006767850390451329,  T7-M5
 316.656,  0.0006851443442460306,  T8-P6
 530.806,  0.0006888372781142383,  N2-M1
 72.12039999999999,  0.0006964160084432102,  U11-S9
 3552.21,  0.0007011439209683928,  O4-L3
 129.765,  0.0007043941047945065,  Q10-P9
 3487.27,  0.0007059055348092274,  N1-L2
 9499.9,  0.0007112824358117115,  P3-K1
 132.597,  0.0007122215346270845,  Q7-P5
 939.991,  0.0007205042775307451,  U9-N7
 96.1734,  0.0007269721970718408,  V7-S5
 1501.44,  0.0007306975106163216,  V2-M1
 1465.28,  0.0007433370358067172,  P4-M2
 314.63,  0.0007517436308780963,  T9-P7
 3994.19,  0.000759990707659234,  R5-L3
 377.132,  0.0007913110880918048,  O4-N2
 4312.7,  0.0007917590798442488,  V1-L2
 144.046,  0.0007987282442495081,  S8-Q6
 624.791,  0.0008074450991426609,  V4-O2
 130.375,  0.0008379929969865098,  U10-R8
 1503.49,  0.0008835861825718813,  V3-M1
 215.77,  0.0008863457705799929,  P8-O7
 129.942,  0.0008893694955978547,  U11-R9
 142.991,  0.0008894481841079027,  S9-Q7
 156.194,  0.0008945736953794679,  V6-R4
 622.74,  0.0008985872579520086,  V2-O1
 548.195,  0.0009028468782679004,  N3-M1
 830.903,  0.0009082439092979065,  R6-N4
 1767.68,  0.0009170740201750493,  S6-M4
 534.112,  0.0009405716908631805,  T8-O6
 1426.8,  0.000984701636669723,  P5-M3
 2251.31,  0.0009949101700294793,  N2-L1
 154.46,  0.0010001353889298446,  V7-R5
 356.907,  0.0010001734195471878,  Q6-O4
 382.08,  0.0010131253092260468,  O6-N5
 4073.08,  0.0010194382998209457,  Q4-L2
 530.4,  0.001023494142023561,  T9-O7
 596.149,  0.0010247267766060717,  V5-O3
 594.755,  0.0010281574170372687,  P8-N7
 1794.53,  0.0010288358925154605,  V1-M3
 1731.97,  0.0010376963529784013,  S7-M5
 214.963,  0.0010438441857485103,  U10-Q8
 23.704900000000002,  0.001052375072894403,  V8-U6
 41.7737,  0.0010564911683169215,  T10-S8
 57.5657,  0.0010606782123936812,  S16-R15
 816.721,  0.001065340472519927,  R7-N5
 916.883,  0.001065852222703013,  T8-N6
 561.006,  0.0010676500066601215,  U10-O8
 214.245,  0.0011046908779400592,  U11-Q9
 558.786,  0.001119769959455767,  U11-O9
 368.061,  0.001124632646407701,  O5-N3
 23.5003,  0.0011273760610083935,  V9-U7
 41.5629,  0.0011345602316698699,  T11-S9
 275.179,  0.001139472254272131,  S8-P6
 909.385,  0.0011479233144378116,  T9-N7
 4147.77,  0.0011961428771103742,  V4-L3
 345.236,  0.0012048284152041146,  U10-P8
 350.053,  0.0012183215188970571,  Q7-O5
 273.264,  0.0012568272193924038,  S9-P7
 3909.12,  0.0012582941359503695,  Q5-L3
 344.01,  0.0012697807347897291,  U11-P9
 242.266,  0.0012885759007632916,  V6-Q4
 812.103,  0.0013043784594974216,  N4-M3
 9278.93,  0.0013130880225955689,  O3-K1
 3221.94,  0.0013283721033494813,  V2-L1
 86.05160000000001,  0.0014069204070522915,  R8-Q6
 239.532,  0.0014243703490785162,  V7-Q5
 99.7685,  0.0014297759330288427,  T10-R8
 54.5102,  0.001434995012087331,  V8-T6
 2268.7,  0.0014444527952936878,  N3-L1
 2644.28,  0.0014690224539011876,  M1-L3
 972.684,  0.0014983219456241796,  V4-N2
 54.180699999999995,  0.001522210056695533,  V9-T7
 1709.39,  0.0015254514198843024,  R6-M4
 99.38489999999999,  0.0015258407761169544,  T11-R9
 492.636,  0.0015757477466360626,  S8-O6
 85.16860000000001,  0.0015917303213561424,  R9-Q7
 30.7543,  0.0016551685439340897,  U12-T10
 344.01,  0.0016981555335069136,  U12-P10
 745.831,  0.0017100411415061022,  Q6-N4
 4145.71,  0.0017125880609782042,  V1-L3
 1239.34,  0.0017132114153866993,  O6-M5
 1244.32,  0.0017167318068087444,  O4-M2
 489.034,  0.0017232118039400104,  S9-O7
 30.6627,  0.0017320203465812627,  U13-T11
 1673.98,  0.0017393483962210886,  R7-M5
 83.97930000000001,  0.0017549848577401229,  R14-Q13
 343.207,  0.0017569093244968507,  U13-P11
 955.892,  0.0017598712252104088,  V5-N3
 875.406,  0.001791543213064961,  S8-N6
 184.357,  0.001806328072749241,  T10-Q8
 3224.0,  0.001862810190586929,  V3-L1
 530.4,  0.0018664836969236357,  T10-O8
 3940.16,  0.0018674588349092568,  P4-L2
 96.1734,  0.0019084151576593746,  V8-S6
 183.687,  0.001918155592307308,  T11-Q9
 868.019,  0.0019382139046170083,  S9-N7
 375.184,  0.0019487260346271853,  V6-P4
 528.228,  0.0019644407474309444,  T11-O9
 95.6572,  0.002008722721324883,  V9-S7
 8901.8,  0.002012577880196737,  N2-K1
 732.133,  0.0020308284907480925,  Q7-N5
 2811.26,  0.002040484784863428,  M1-L2
 72.12039999999999,  0.002066379896432039,  U12-S10
 314.63,  0.002098857924947983,  T10-P8
 370.665,  0.0021265181038198602,  V7-P5
 217.185,  0.002129066532091265,  R8-P6
 71.9556,  0.002154481532706483,  U13-S11
 225.774,  0.0021877695989072827,  P6-O4
 313.453,  0.0022202287042850898,  T11-P9
 9872.44,  0.002346470235940687,  V2-K1
 129.942,  0.002347014031968027,  U12-R10
 214.245,  0.002356014188517461,  U12-Q10
 215.442,  0.00237588217654808,  R9-P7
 3777.99,  0.0024099742489747866,  P5-L3
 1209.35,  0.002414899840225472,  O5-M3
 129.663,  0.0024399526023929107,  U13-R11
 213.777,  0.002444445512869308,  U13-Q11
 23.5003,  0.0025265175580642123,  V10-U8
 58.4024,  0.0025584926181119673,  S10-R8
 154.46,  0.002572950377249267,  V8-R6
 23.391,  0.002620256574322546,  V11-U9
 153.652,  0.002698258908630333,  V9-R7
 58.092,  0.002756992110300385,  S11-R9
 219.78,  0.002761325836742064,  P7-O5
 3163.29,  0.0028673291127422882,  N4-L3
 1624.32,  0.0029047932683265807,  Q6-M4
 213.777,  0.002942860988412104,  U14-Q12
 434.641,  0.002993453740534306,  R8-O6
 129.43,  0.0029974157062673534,  Q12-P11
 213.448,  0.003019394235139132,  U15-Q13
 1839.87,  0.003085858663857197,  V4-M2
 596.149,  0.0031212126680383416,  V6-O4
 431.212,  0.0033036173197288922,  R9-O7
 1589.39,  0.003347814483605451,  Q7-M5
 588.121,  0.0033550450205118696,  V7-O5
 54.180699999999995,  0.003358137944385454,  V10-T8
 313.453,  0.003404368047086424,  T12-P10
 142.991,  0.0034170576353082177,  S10-Q8
 817.411,  0.003426401671530184,  R8-N6
 8919.19,  0.0034361621644600705,  N3-K1
 53.9974,  0.003464108827744787,  V11-T9
 239.532,  0.0035332807298288195,  V8-Q6
 312.684,  0.0035381269367727813,  T13-P11
 1797.18,  0.0035934008280375128,  V5-M3
 489.034,  0.003610823504117886,  S10-O8
 142.394,  0.0036568466509559116,  S11-Q9
 238.24,  0.0036844978668534043,  V9-Q7
 810.197,  0.0037386183447599797,  R9-N7
 486.935,  0.0038233391778091283,  S11-O9
 41.5629,  0.0038417792207719056,  T12-S10
 614.698,  0.004016460766729154,  P6-N4
 273.264,  0.00403143075146916,  S10-P8
 41.433,  0.004031953617894805,  T13-S11
 272.16,  0.004290585373183331,  S11-P9
 95.6572,  0.004293719082970357,  V10-S8
 3719.2,  0.004349662707226247,  O4-L2
 95.3634,  0.00440962896268257,  V11-S9
 99.38489999999999,  0.004605987228056266,  T12-R10
 183.687,  0.004691732224646717,  T12-Q10
 132.597,  0.0047012320767365985,  Q8-P6
 99.1407,  0.004814847548273424,  T13-R11
 129.663,  0.00482832097771663,  U14-R12
 601.86,  0.004875058205481347,  P7-N5
 183.254,  0.0048891135747546575,  T13-Q11
 370.665,  0.004918436480999221,  V8-P6
 30.6627,  0.004943577078119571,  U14-T12
 129.469,  0.0049615037817412845,  U15-R13
 9874.49,  0.005030837014522709,  V3-K1
 368.513,  0.005095785188459792,  V9-P7
 30.6014,  0.005102575068590914,  U15-T13
 985.073,  0.005143447294829932,  V6-N4
 23.391,  0.00530059276894342,  V12-U10
 214.776,  0.005337327632854799,  P10-O9
 131.139,  0.005348594606452523,  Q9-P7
 71.9556,  0.0053829139232726775,  U14-S12
 23.324099999999998,  0.005418183572106192,  V13-U11
 153.652,  0.005437418621446716,  V10-R8
 970.201,  0.005452205474718261,  V7-N5
 71.84230000000001,  0.005542193308636726,  U15-S13
 153.185,  0.005573065652003079,  V11-R9
 1384.13,  0.005598685642368256,  M2-L1
 3560.53,  0.005955531853643467,  O5-L3
 129.469,  0.0060356941894145165,  U16-R14
 129.325,  0.006157665230841724,  U17-R15
 367.253,  0.006380148544240292,  V12-P10
 366.425,  0.006439548686234143,  V13-P11
 236.996,  0.006500113307254593,  V14-Q12
 236.649,  0.006547827635519438,  V15-Q13
 855.394,  0.006587377609173548,  N4-M2
 53.9974,  0.006707127436870456,  V12-T10
 588.121,  0.006714904087929994,  V8-O6
 238.24,  0.006731064918343769,  V10-Q8
 53.8816,  0.006832949983042481,  V13-T11
 584.283,  0.006849180259562521,  V10-O8
 237.488,  0.006874401280137149,  V11-Q9
 584.283,  0.006904736972699806,  V9-O7
 582.029,  0.006935441774841069,  V11-O9
 1493.19,  0.006996465288101754,  P6-M4
 350.053,  0.007032983668988398,  Q8-O6
 183.254,  0.007231025274800512,  T14-Q12
 182.951,  0.007457752527536526,  T15-Q13
 85.16860000000001,  0.007565839668276109,  R10-Q8
 970.891,  0.0075854885487665535,  V8-N6
 152.67,  0.007624122629069645,  V16-R14
 152.512,  0.007670929153995859,  V17-R15
 4314.75,  0.007706048889548588,  V4-L2
 963.268,  0.0077252734362990875,  V9-N7
 368.513,  0.007745601097947096,  V10-P8
 1427.42,  0.007783490350767073,  M3-L1
 346.909,  0.007876787681503237,  Q9-O7
 367.253,  0.007879061988481517,  V11-P9
 95.3634,  0.007946773900468218,  V12-S10
 95.1745,  0.008073245043839534,  V13-S11
 272.16,  0.008155393128435459,  S12-P10
 732.823,  0.00817919962710447,  Q8-N6
 84.6867,  0.008204354810170457,  R11-Q9
 1459.12,  0.008208118142472215,  P7-M5
 1863.56,  0.008519288765685583,  V6-M4
 271.443,  0.008535836666718151,  S13-P11
 431.212,  0.008610531183331828,  R10-O8
 4148.36,  0.00874402774286523,  V5-L3
 1827.46,  0.008800303646370545,  V7-M5
 237.488,  0.008880201452819796,  V12-Q10
 153.185,  0.008902725114038168,  V12-R10
 8034.62,  0.008967314675895907,  M2-K1
 236.996,  0.008986660398646004,  V13-Q11
 152.882,  0.009032190731916825,  V13-R11
 725.894,  0.009036454667639825,  Q9-N7
 429.228,  0.00920551866998491,  R11-O9
 215.442,  0.009457723158436846,  R10-P8
 827.265,  0.009927199150507066,  N5-M3
 378.985,  0.010080206556783699,  O8-N7
 23.324099999999998,  0.010141263208869291,  V14-U12
 214.452,  0.010176844264237995,  R11-P9
 58.092,  0.010275095850318943,  S12-R10
 23.2795,  0.0102884349452478,  V15-U13
 152.882,  0.010732977943889924,  V14-R12
 152.67,  0.010831432808804992,  V15-R13
 57.899800000000006,  0.010840133340916361,  S13-R11
 94.9465,  0.011040619598466648,  V18-S16
 142.394,  0.01106730723674051,  S12-Q10
 94.8726,  0.011097159424932562,  V19-S17
 71.84230000000001,  0.01132545596893403,  U16-S14
 71.7598,  0.01157050458079844,  U17-S15
 142.013,  0.011624675183990033,  S13-Q11
 99.1407,  0.011688282197045352,  T14-R12
 53.8816,  0.011757671416210154,  V14-T12
 53.8022,  0.011900841876732394,  V15-T13
 98.97210000000001,  0.012080749444652351,  T15-R13
 95.1745,  0.012137928759453992,  V14-S12
 95.04310000000001,  0.012262993501195547,  V15-S13
 41.433,  0.0123371614720167,  T14-S12
 41.345699999999994,  0.012786313474035001,  T15-S13
 30.6014,  0.01338546619936945,  U16-T14
 30.5578,  0.013699944012989398,  U17-T15
 397.242,  0.014271877795227364,  O6-N4
 95.04310000000001,  0.01451616607296459,  V16-S14
 94.9465,  0.014619267094545398,  V17-S15
 8077.91,  0.015358800613821862,  M3-K1
 71.7598,  0.01658865175038701,  U18-S16
 71.6971,  0.016861180104946208,  U19-S17
 3330.28,  0.017188729974023667,  N4-L2
 386.09,  0.01806664112372753,  O7-N5
 53.8022,  0.01810872551905442,  V16-T14
 23.2795,  0.018148569994168993,  V16-U14
 53.7445,  0.01826104321530578,  V17-T15
 23.2479,  0.018331829311692277,  V17-U15
 98.97210000000001,  0.020461813904355818,  T16-R14
 98.849,  0.021006500195476775,  T17-R15
 856.565,  0.02104465827026843,  N6-M5
 53.7008,  0.02216805953873161,  V20-T18
 53.666599999999995,  0.022269293831615723,  V21-T19
 53.7445,  0.023593332560423248,  V18-T16
 53.7008,  0.02373684809418894,  V19-T17
 219.78,  0.02415335539067137,  P8-O6
 142.013,  0.02436873214298139,  S14-Q12
 3178.45,  0.02504703162892087,  N5-L3
 141.749,  0.025343131958218888,  S15-Q13
 1275.73,  0.027122813791942774,  O6-M4
 217.144,  0.027752785702529554,  P9-O7
 214.452,  0.02789940540639377,  R12-P10
 213.817,  0.029525665457936192,  R13-P11
 602.55,  0.029842534137704393,  P8-N6
 346.909,  0.030227175800130908,  Q10-O8
 23.2479,  0.030856638351340566,  V18-U16
 23.224400000000003,  0.03108384933404126,  V19-U17
 131.139,  0.031267307710803445,  Q10-P8
 345.114,  0.03279492601927517,  Q11-O9
 1243.35,  0.032838080820709735,  O7-M5
 30.5578,  0.033573841633316566,  U18-T16
 596.129,  0.0336522195313534,  P9-N7
 30.525299999999998,  0.034172284359005586,  U19-T17
 130.338,  0.03422753908523224,  Q11-P9
 84.6867,  0.035748211339349245,  R12-Q10
 41.345699999999994,  0.03634073484830653,  T16-S14
 57.899800000000006,  0.037247353975939104,  S14-R12
 41.2834,  0.037382313355078835,  T17-S15
 84.3869,  0.038019617070535035,  R13-Q11
 57.7701,  0.03885418247163307,  S15-R13
 23.224400000000003,  0.05036731569659754,  V20-U18
 23.2063,  0.05064737270863075,  V21-U19
 2284.8,  0.055222647746495615,  M4-L3
 30.525299999999998,  0.07915544000739216,  U20-T18
 23.2063,  0.07951703089947909,  V22-U20
 23.192,  0.0798611110606261,  V23-U21
 30.5002,  0.08025930228571787,  U21-T19
 41.2834,  0.10071977225325086,  T18-S16
 41.2368,  0.10311457256253415,  T19-S17
 57.7701,  0.1273510718637677,  S16-R14
 57.6772,  0.13197190515806725,  S17-R15
 84.3869,  0.15979129322541377,  R14-Q12
 84.1837,  0.16822134880884201,  R15-Q13
 130.338,  0.19792081245646828,  Q12-P10
 129.837,  0.21287137125581015,  Q13-P11
 217.144,  0.24021392036779476,  P10-O8
 215.684,  0.2664607675190683,  P11-O9
 386.78,  0.2824626828917299,  O8-N6
 2451.79,  0.30866059030553306,  M4-L2
 892.96,  0.3140939232510608,  N6-M4
 381.354,  0.3288608057202584,  O9-N7
 5559.73,  0.3548179935598177,  L2-K1
 864.36,  0.3987875370390385,  N7-M5
 2321.2,  0.4802964254471889,  M5-L3
 5726.72,  0.608684555923031,  L3-K1
